rung_samples,track_id,category,alpha,calibration_rows_read,clipped_eigenvalues,decision_sets,effective_rank,eligible,entangle,feature_scale,final_test_rows_read,fold_count,gamma,gamma_multiplier,ineligible_folds,kernel_target_alignment_fqk,kernel_target_alignment_q01b,landmarks,layers,maximum_negative_eigenvalue,mean_fold_nrmse,mean_regret_m_s,minimum_eigenvalue_before_clip,model_view,off_diagonal_mean,off_diagonal_q05,off_diagonal_q95,off_diagonal_std,pooled_oof_nrmse,pooled_oof_rmse,projection_id,qubits,regularized_condition_number,status,validation_rows,wall_time_s,control_id,auroc,expected_calibration_error,false_negative_rate,false_positive_rate,pooled_oof_brier,precision_at_0_5,predicted_feasible_rate,recall_at_0_5
128,Q01b,projected,0.0001,0,4.8,7800,13.027940592868228,True,True,0.5,0,5,2.2125538347667257,1.0,[],0.041023152108652566,0.05390211582941733,256,2,-1.1253747861413775e-15,1.342850817948602,18.73793555435423,-1.1253747861413775e-15,projected,0.3882179074597006,0.009230970812430201,0.8690810571920506,0.28139284091563155,1.4858089943580892,3.479611636989024,PX-12,8,545978.7040625412,complete,39000,7.214290399919264,,,,,,,,,
128,Q01b,projected,0.0001,0,4.8,7800,22.956006287450677,True,False,1.0,0,5,2.0530294121872057,4.0,[],0.13070050702820826,0.07560330164818416,256,1,-1.1973814680168836e-15,1.366566207856478,17.09823236610295,-1.1973814680168836e-15,projected,0.14600696641350275,9.85388911987095e-05,0.8160031928935648,0.25409523862162087,1.6247282275428752,3.8049461734111896,PX-08,4,266689.46536369144,complete,39000,1.9751547000487335,,,,,,,,,
128,Q01b,projected,0.0001,0,4.8,7800,35.97690989948819,True,False,2.0,0,5,1.0299472446431899,4.0,[],0.11625881700946414,0.07574422772270777,256,2,-5.025655870339929e-16,1.6485094192660021,16.941735787042948,-5.025655870339929e-16,projected,0.10572086833833075,0.0006526522542636125,0.594662009336715,0.19719361289051063,1.868440413190599,4.3756950115700395,PX-25,4,211479.01576166382,complete,39000,1.9981938000419177,,,,,,,,,
128,Q01b,projected,0.0001,0,5.0,7800,12.069742656986797,True,True,2.0,0,5,0.3079768482065379,0.25,[],0.07679058547525044,0.03316955417870004,256,2,-9.012636921433904e-16,2.177751436369424,18.94258975186859,-9.012636921433904e-16,projected,0.7598803315121415,0.5236282270632351,0.9448642344303124,0.12963940873504742,2.3990058005315613,5.61822450424739,PX-04,4,982664.7204000845,complete,39000,2.0367017001262866,,,,,,,,,
128,Q01b,A02,1.0,0,10.4,7800,6.324828935028771,True,False,0.5,0,5,0.04538560924899402,0.25,[],0.1028026533294355,0.22092203303612892,256,2,-3.4955506516059536e-15,0.692821149483123,19.817948717948717,-3.4955506516059536e-15,A02,0.7365157099234194,0.36488665104417367,0.9883169413510327,0.19731659699530896,0.7738146644017326,1.8121942466018601,PX-01,4,97.83306944351537,complete,39000,2.024949899991043,,,,,,,,,
128,Q01b,A02,0.0001,0,6.4,7800,9.68875644196726,True,False,0.5,0,5,0.026478660382289167,0.25,[],0.10363916427978212,0.20689502687686018,256,1,-1.3205712673434885e-15,0.7072560809607411,19.111897992273335,-1.3205712673434885e-15,A02,0.7547650785091748,0.45611554178217234,0.9762078577891747,0.1629430592205045,0.8414942073338547,1.9706927656355615,PX-02,6,985153.4518277405,complete,39000,2.4965522999991663,,,,,,,,,
128,Q01b,A02,1.0,0,5.6,7800,12.982461067805838,True,False,1.0,0,5,0.017627226472251192,0.25,[],0.09673883835973016,0.19028493457286672,256,1,-1.0950578223586023e-15,0.725201012035583,19.59266263726218,-1.0950578223586023e-15,A02,0.7668640768893233,0.5281909811906982,0.9610194089970939,0.13375309837597107,0.8179788079024775,1.9156221220867817,PX-03,8,100.4846726566979,complete,39000,5.230965500057209,,,,,,,,,
128,Q01b,A02,0.0001,0,10.4,7800,6.324828934817183,True,True,2.0,0,5,0.04538560924899402,0.25,[],0.10280265333829308,0.22092203305508756,256,2,-1.2411972045416433e-15,0.6905653551321731,19.40158004457423,-1.2411972045416433e-15,A02,0.7365157102205303,0.3648866511607525,0.9883169417385057,0.19731659707576893,0.8041831461067169,1.8833141030165161,PX-04,4,968331.6948447423,complete,39000,2.0367017001262866,,,,,,,,,
128,Q01b,A02,0.0001,0,5.0,7800,23.271347073290723,True,True,0.5,0,5,0.07050890588900477,1.0,[],0.12032815816137721,0.16792674810023372,256,1,-1.1837593801543357e-15,0.7096714061557522,18.762692742726795,-1.1837593801543357e-15,A02,0.4069142209387394,0.07907219907178542,0.8531121723621045,0.24103693378812086,0.8232357242360256,1.927933278714821,PX-05,8,586178.0976138063,complete,39000,5.2321165999164805,,,,,,,,,
128,Q01b,A02,1.0,0,5.2,7800,16.76540796121376,True,False,1.0,0,5,0.10591464152915667,1.0,[],0.1235270518541302,0.16863847672194288,256,1,-5.550690152873474e-16,0.6757179677267438,19.464784238470003,-5.550690152873474e-16,A02,0.4110510634992443,0.04585546732457565,0.9084369454794265,0.2763497681688541,0.8014719671540804,1.8769648011416615,PX-06,6,61.68912230655354,complete,39000,2.3940133000724018,,,,,,,,,
128,Q01b,A02,1.0,0,4.8,7800,48.56169467244075,True,True,0.5,0,5,0.2820356235560191,4.0,[],0.14438761050146676,0.10603062549056261,256,1,-1.1851733877424545e-15,0.7804146492590439,19.587382429806667,-1.1851733877424545e-15,A02,0.10486950292801726,4.950360679873635e-05,0.5311993065198595,0.18737623511613974,0.9273356252545553,2.1717245253480892,PX-07,8,23.4051224379581,complete,39000,1.8516650000819936,,,,,,,,,
128,Q01b,A02,0.0001,0,5.0,7800,22.365582179316046,True,False,1.0,0,5,0.7261697479839043,4.0,[],0.13302677877645858,0.101894985084513,256,1,-1.1229056574658697e-15,1.1445518684211848,18.73556656173795,-1.1229056574658697e-15,A02,0.1611656380818894,2.8491939433517704e-07,0.8299903283898382,0.2643516172670511,1.1857482689597478,2.776900322234522,PX-08,4,302576.6097984685,complete,39000,1.9751547000487335,,,,,,,,,
128,Q01b,A02,0.01,0,5.2,7800,16.765407961163486,True,True,2.0,0,5,0.10591464152915667,1.0,[],0.1235270518569946,0.16863847671998528,256,2,-7.867287640245046e-16,0.6119051932780785,19.14208415413141,-7.867287640245046e-16,A02,0.41105106349646137,0.04585546732429634,0.9084369455044428,0.2763497681638681,0.7358846996630103,1.7233661757013596,PX-09,6,6069.912230576145,complete,39000,2.7738188999937847,,,,,,,,,
128,Q01b,A02,0.01,0,5.0,7800,22.365582179365894,True,True,0.5,0,5,0.7261697479839043,4.0,[],0.1330267787819594,0.10189498508381387,256,1,-6.746499348272643e-16,0.7190557154246556,18.626826571660768,-6.746499348272643e-16,A02,0.16116563807419645,2.849193951974208e-07,0.8299903282955927,0.2643516172580981,0.8730097073359747,2.0444988207673527,PX-10,4,3026.7560977724133,complete,39000,1.9294179999269545,,,,,,,,,
128,Q01b,A02,0.0001,0,5.2,7800,16.765407960978237,True,True,1.0,0,5,0.10591464152915667,1.0,[],0.12352705186085988,0.1686384767232362,256,2,-8.430430170984175e-16,0.9093178358307421,18.488522272754743,-8.430430170984175e-16,A02,0.41105106350818926,0.045855467332922346,0.9084369455060374,0.27634976817569823,1.0439728526912184,2.4448768991968475,PX-11,6,606892.2230839866,complete,39000,2.8342738999635912,,,,,,,,,
128,Q01b,A02,0.0001,0,5.0,7800,23.271347073155802,True,True,0.5,0,5,0.07050890588900477,1.0,[],0.12032815815483693,0.1679267481019509,256,2,-7.727019715146653e-16,0.709671406288918,18.762692742726795,-7.727019715146653e-16,A02,0.4069142209362161,0.07907219907192857,0.8531121723212038,0.24103693378369478,0.8232357241936503,1.9279332786155823,PX-12,8,586178.0976074161,complete,39000,7.214290399919264,,,,,,,,,
128,Q01b,A02,1.0,0,5.6,7800,12.982461067529755,True,True,1.0,0,5,0.017627226472251192,0.25,[],0.09673883837206008,0.1902849345798042,256,1,-1.2072833368404825e-15,0.7252010120415404,19.59266263726218,-1.2072833368404825e-15,A02,0.7668640770056472,0.5281909812679766,0.9610194091980055,0.13375309840170654,0.8179788079080451,1.9156221220998204,PX-13,8,100.48467267198373,complete,39000,5.2782659999793395,,,,,,,,,
128,Q01b,A02,0.01,0,6.4,7800,9.688756442124946,True,True,1.0,0,5,0.026478660382289167,0.25,[],0.10363916426768749,0.20689502686995503,256,2,-6.575027981174309e-16,0.5307109607565746,19.07879289139577,-6.575027981174309e-16,A02,0.7547650784137512,0.4561155417880154,0.9762078575887656,0.16294305919075178,0.6204495869599659,1.4530290307494373,PX-14,6,9852.524516930005,complete,39000,1.8500668999622576,,,,,,,,,
128,Q01b,A02,0.01,0,6.4,7800,9.688756442092092,True,True,0.5,0,5,0.026478660382289167,0.25,[],0.10363916425953645,0.20689502686449898,256,2,-9.036010511605104e-16,0.5307109607000216,19.07879289139577,-9.036010511605104e-16,A02,0.754765078399547,0.45611554175158153,0.9762078575500552,0.16294305918194252,0.6204495868218162,1.453029030425905,PX-15,6,9852.524516723937,complete,39000,2.774053999921307,,,,,,,,,
128,Q01b,A02,0.01,0,4.8,7800,48.56169467462589,True,False,2.0,0,5,0.2820356235560191,4.0,[],0.14438761048685103,0.10603062549019633,256,2,-9.745241065165066e-16,0.757943134336115,19.064092314594742,-9.745241065165066e-16,A02,0.10486950291597334,4.9503606798292294e-05,0.5311993064483514,0.18737623509284693,0.9061124454209135,2.1220220240148304,PX-16,8,2241.512243418819,complete,39000,6.7651621999102645,,,,,,,,,
128,Q01b,A02,0.01,0,5.0,7800,23.27134707311979,True,False,0.5,0,5,0.07050890588900477,1.0,[],0.12032815816418732,0.16792674810737424,256,2,-1.93840908095111e-15,0.6131758851564577,18.871496782066153,-1.93840908095111e-15,A02,0.406914220946254,0.07907219907052937,0.8531121723370887,0.24103693379269156,0.7265604694444107,1.7015297888590382,PX-17,8,5862.770976217288,complete,39000,6.735895299934782,,,,,,,,,
128,Q01b,A02,1.0,0,6.4,7800,9.688756442189263,True,True,2.0,0,5,0.026478660382289167,0.25,[],0.10363916425721105,0.20689502686902855,256,1,-8.536264367752576e-16,0.7166247787975667,19.592813205068843,-7.752261422600002e-16,A02,0.7547650784155662,0.45611554176808866,0.9762078575264838,0.16294305919038798,0.8101076567174733,1.897188696684297,PX-18,6,99.51524516952693,complete,39000,2.435384900076315,,,,,,,,,
128,Q01b,A02,0.01,0,4.8,7800,36.03723889437573,True,False,0.5,0,5,0.42365856611662667,4.0,[],0.14327203802846591,0.1097976397555727,256,1,-8.4515162950219745e-16,0.7387367440597117,18.908311397095257,-8.4515162950219745e-16,A02,0.13251355296677775,7.687960689465438e-06,0.6841651556398138,0.22360094426657637,0.8990418679217947,2.105463459731273,PX-19,6,2726.822998435926,complete,39000,1.8483199999900535,,,,,,,,,
128,Q01b,A02,0.0001,0,4.8,7800,48.561694674412465,True,True,1.0,0,5,0.2820356235560191,4.0,[],0.14438761047810963,0.10603062549158204,256,1,-6.784770821809677e-16,0.7644118383614285,18.715768298225512,-2.389257373458311e-16,A02,0.1048695029195322,4.95036067988711e-05,0.5311993064590124,0.18737623509739162,0.9110121414632242,2.13349660751195,PX-20,8,224052.22435318818,complete,39000,1.819311200059019,,,,,,,,,
128,Q01b,A02,1.0,0,5.2,7800,16.765407960982852,True,False,2.0,0,5,0.10591464152915667,1.0,[],0.123527051853774,0.16863847672165994,256,2,-5.63571030596981e-16,0.6757179677279465,19.464784238470003,-5.63571030596981e-16,A02,0.4110510635134819,0.04585546733512251,0.9084369456056234,0.2763497681734702,0.8014719671548036,1.876964801143355,PX-21,6,61.68912230825872,complete,39000,2.7218302999972366,,,,,,,,,
128,Q01b,A02,1.0,0,4.8,7800,48.56169467407243,True,True,2.0,0,5,0.2820356235560191,4.0,[],0.14438761049280885,0.10603062549398949,256,2,-8.669830931728206e-16,0.7804146492590434,19.587382429806667,-8.669830931728206e-16,A02,0.10486950292416322,4.9503606800298726e-05,0.5311993065222003,0.1873762351046142,0.9273356252546171,2.171724525348234,PX-22,8,23.40512243674466,complete,39000,7.360751600004733,,,,,,,,,
128,Q01b,A02,0.01,0,5.6,7800,12.982461067600848,True,False,2.0,0,5,0.017627226472251192,0.25,[],0.09673883836323582,0.1902849345756276,256,2,-6.112635171756932e-16,0.5190905928376143,19.301128683549614,-4.74267947954921e-16,A02,0.7668640769486552,0.528190981247807,0.9610194091470916,0.1337530983940702,0.5905448736415947,1.3829952721313719,PX-23,8,9949.467266463591,complete,39000,1.8694518000120297,,,,,,,,,
128,Q01b,A02,0.01,0,6.2,7800,10.475541610281786,True,False,1.0,0,5,0.18154243699597608,1.0,[],0.11957830928413053,0.1528071557999108,256,1,-4.882676302514847e-16,0.5578999336908017,19.145093041498463,-4.882676302514847e-16,A02,0.4119238253002832,0.01865741002755577,0.954161637387875,0.3083504366660853,0.6873673330381531,1.6097435000109008,PX-24,4,6125.10049394209,complete,39000,1.8615434000384994,,,,,,,,,
128,Q01b,A02,0.0001,0,5.0,7800,22.365582179257153,True,False,2.0,0,5,0.7261697479839043,4.0,[],0.13302677877621014,0.10189498508363252,256,2,-7.370370040753323e-16,1.1445518679419562,18.73556656173795,-7.370370040753323e-16,A02,0.16116563807691145,2.8491939528959555e-07,0.8299903283296486,0.2643516172623498,1.1857482685182492,2.776900321200578,PX-25,4,302576.609786709,complete,39000,1.9981938000419177,,,,,,,,,
128,Q01b,A02,0.0001,0,4.8,7800,36.03723889374224,True,False,2.0,0,5,0.42365856611662667,4.0,[],0.1432720380373062,0.10979763975724095,256,1,-8.271607155302173e-16,0.7700138631448432,18.88516527850513,-8.271607155302173e-16,A02,0.13251355297504608,7.687960693975441e-06,0.6841651556498154,0.2236009442810986,0.9230664378478348,2.1617265281376,PX-26,6,272583.2998734947,complete,39000,2.4299202999682166,,,,,,,,,
128,Q01b,A02,1.0,0,6.2,7800,10.475541610186228,True,False,2.0,0,5,0.18154243699597608,1.0,[],0.11957830928918023,0.15280715580222376,256,1,-1.0555149421519981e-15,0.6615252892082577,19.27579675555,-1.0555149421519981e-15,A02,0.4119238253170471,0.018657410026145432,0.9541616373297002,0.30835043667818934,0.7715891903716259,1.806982415631405,PX-27,4,62.241004942234596,complete,39000,1.9446050000260584,,,,,,,,,
128,Q01b,A02,0.01,0,5.0,7800,22.36558217973359,True,True,1.0,0,5,0.7261697479839043,4.0,[],0.1330267787781127,0.10189498508300854,256,2,-5.488494092241078e-16,0.7190557153104072,18.626826571660768,-5.353860470997437e-16,A02,0.1611656380657825,2.849193955670313e-07,0.8299903282451243,0.264351617244637,0.87300970724445,2.0444988205530112,PX-28,4,3026.756097528106,complete,39000,2.0487188000115566,,,,,,,,,
128,Q01b,A02,0.0001,0,10.4,7800,6.324828934819555,True,False,1.0,0,5,0.04538560924899402,0.25,[],0.10280265332984592,0.22092203305304806,256,2,-1.2061444991817318e-15,0.6905653477492085,19.40158004457423,-1.2061444991817318e-15,A02,0.7365157102274033,0.36488665120850194,0.9883169417804577,0.19731659707646715,0.804183139062041,1.8833140865186104,PX-29,4,968331.6948521951,complete,39000,2.042232000094373,,,,,,,,,
128,Q01b,A02,1.0,0,6.2,7800,10.475541610631371,True,True,0.5,0,5,0.18154243699597608,1.0,[],0.11957830928785831,0.1528071558022774,256,1,-5.302160036766254e-16,0.6615252892081377,19.27579675555,-4.907326551858602e-16,A02,0.41192382527987653,0.01865741002637054,0.9541616371829036,0.3083504366412324,0.7715891903712951,1.8069824156306304,PX-30,4,62.24100493544019,complete,39000,1.8378232999821194,,,,,,,,,
128,Q01b,control,,0,,7800,,True,,,0,5,,,[],,,,,,0.007092422743277674,16.086130914805256,,control,,,,,0.008277239409615977,0.019384442200315925,,,,complete,39000,11.363621300028171,C06-T17,,,,,,,,
128,Q01b,control,,0,,7800,,True,,,0,5,,,[],,,,,,0.5052421133119666,19.1815303313768,,control,,,,,0.5900209382972101,1.381768269516451,,,,complete,39000,11.363621300028171,A01-T04-q4,,,,,,,,
128,Q01b,control,,0,,7800,,True,,,0,5,,,[],,,,,,0.808362635557659,19.777231840746538,,control,,,,,0.9211904628681882,2.157333187947397,,,,complete,39000,11.363621300028171,C05-T17-q4,,,,,,,,
128,Q01b,control,,0,,7800,,True,,,0,5,,,[],,,,,,0.5692009562602707,18.997140718186024,,control,,,,,0.6741116219640697,1.5786999899197052,,,,complete,39000,11.363621300028171,A01-T04-q6,,,,,,,,
128,Q01b,control,,0,,7800,,True,,,0,5,,,[],,,,,,0.6461575017224654,19.88988031374205,,control,,,,,0.7136537845536047,1.6713036621418547,,,,complete,39000,11.363621300028171,C05-T17-q6,,,,,,,,
128,Q01b,control,,0,,7800,,True,,,0,5,,,[],,,,,,0.6241541944403468,18.88446947347064,,control,,,,,0.7218901784894753,1.6905924484494532,,,,complete,39000,11.363621300028171,A01-T04-q8,,,,,,,,
128,Q01b,control,,0,,7800,,True,,,0,5,,,[],,,,,,0.6141648523547564,19.654565181232183,,control,,,,,0.6785477752774023,1.5890890040871744,,,,complete,39000,11.363621300028171,C05-T17-q8,,,,,,,,
128,FQK,projected,1.0,0,4.8,,23.74555163495684,True,False,2.0,0,5,0.1726894686548009,1.0,[],0.0970709103493618,0.06287684340836,256,2,-6.530093267390725e-16,,,-6.530093267390725e-16,projected,0.4067964705300315,0.20530259427145992,0.7575337158815059,0.1685377485029586,,,PX-21,6,54.422568711049486,complete,39000,2.7218302999972366,,0.7196687906670488,0.04934092364949996,0.9264109398539807,0.058378058015870406,0.15959822561858752,0.26370431893687707,0.06174358974358975,0.07358906014601924
128,FQK,projected,1.0,0,5.4,,13.741135853305831,True,False,1.0,0,5,0.056465405781722565,0.25,[],0.11995272099386471,0.09847674845876156,256,1,-6.844810882103346e-16,,,-6.823580319056271e-16,projected,0.7772935169006379,0.5965395468944068,0.9509752744883052,0.1067507777783467,,,PX-03,8,101.26103734388616,complete,39000,5.230965500057209,,0.665593484406665,0.1070698440212228,0.9702167110905088,0.03381515261268974,0.16810882207210084,0.20015576323987538,0.03292307692307692,0.02978328890949125
128,FQK,projected,1.0,0,5.0,,17.902430341802052,True,False,1.0,0,5,0.347122054970156,1.0,[],0.1304757131307146,0.09691587181737407,256,1,-5.492803876117736e-16,,,-5.083597171764874e-16,projected,0.40967762920724793,0.09168847093271985,0.8920489199905075,0.2481794411393516,,,PX-06,6,59.19511799025666,complete,39000,2.3940133000724018,,0.5537114835963437,0.18381796047829144,0.8221114845289141,0.13094728523920846,0.1933930033851503,0.2784833091436865,0.14133333333333334,0.17788851547108586
128,FQK,projected,1.0,0,4.8,,78.52676365333522,True,True,2.0,0,5,10.255234987031319,4.0,[],0.13617901189687187,0.06257318500218939,256,2,-7.102276764261593e-16,,,-7.102276764261593e-16,projected,0.07110046481681165,1.3454304573024896e-05,0.32224610984304275,0.12821244451589228,,,PX-22,8,17.038605220941726,complete,39000,7.360751600004733,,0.5271570328293677,0.17510290659605432,0.9216595202225055,0.00727667841032564,0.19536281224376936,0.7536231884057971,0.023,0.07834047977749449
128,FQK,projected,1.0,0,20.2,,4.3131005262758935,True,False,0.5,0,5,0.23824598717846998,0.25,[],0.0815903954590244,0.06133893965539041,256,2,-4.281467355041838e-15,,,-4.281467355041838e-15,projected,0.7326626936040427,0.3149713942099153,0.9940004560245204,0.22042555114365978,,,PX-01,4,97.5499664115223,complete,39000,2.024949899991043,,0.4881854182318336,0.17516536106777184,0.9813419863251825,0.026999440255506896,0.19781528935084422,0.16411824668705402,0.025153846153846155,0.018658013674817477
128,FQK,projected,1.0,0,5.4,,10.129645194022476,True,True,1.0,0,5,0.27729357383053843,0.25,[],0.05473950571211533,0.03388415149965072,256,1,-1.6202741794355182e-15,,,-1.6202741794355182e-15,projected,0.7490238098499636,0.4436649284676923,0.9615073581978901,0.16034705721294928,,,PX-13,8,98.4899662495717,complete,39000,5.2782659999793395,,0.46478874480900445,0.1684499320175413,0.9826167574458222,0.032695663626485794,0.19962522347622483,0.13123359580052493,0.02930769230769231,0.017383242554177773
128,FQK,projected,1.0,0,4.8,,32.97637444591875,True,True,0.5,0,5,10.700458205849248,4.0,[],0.0939009950786501,0.06919333374442857,256,1,-3.898359537816657e-16,,,-3.0587765781883345e-16,projected,0.15360050294734387,2.6158589913866326e-08,0.7365470496440943,0.2428389321108269,,,PX-07,8,31.32744383339982,complete,39000,1.8516650000819936,,0.5188123552257384,0.19169762165910645,0.8974388689303512,0.11662441144512857,0.20055635834574398,0.19990964535803027,0.11351282051282051,0.10256113106964886
128,FQK,projected,1.0,0,5.2,,9.654946847193312,True,True,2.0,0,5,0.3187540262359577,0.25,[],0.08413864770181098,0.04810778173930712,256,1,-6.255338599075369e-16,,,-6.255338599075369e-16,projected,0.7544069028344825,0.4724224812764021,0.9663000551182185,0.1540199175822579,,,PX-18,6,99.01546744204346,complete,39000,2.435384900076315,,0.4573735277955345,0.15546962124748515,0.8944257735542936,0.09538704685390668,0.2031169480359626,0.23923319327731093,0.09764102564102564,0.10557422644570634
128,FQK,projected,0.01,0,4.8,,16.5750320253539,True,False,2.0,0,5,0.032431554424703024,0.25,[],0.077734186138948,0.06021346098073038,256,2,-7.79629790242307e-16,,,-7.79629790242307e-16,projected,0.7838023579942333,0.6882383617569058,0.8976521561702434,0.06371711856088827,,,PX-23,8,10059.112556867389,complete,39000,1.8694518000120297,,0.6111899240389714,0.1680794097108795,0.6918530536562754,0.13144117743900433,0.20428614428607206,0.3997895053375432,0.17053846153846153,0.30814694634372464
128,FQK,projected,1.0,0,8.4,,7.987900041446984,True,True,0.5,0,5,10.530847586774593,1.0,[],0.093460528303099,0.06864559250853694,256,1,-7.112317825783456e-16,,,-7.112317825783456e-16,projected,0.4246663988610604,0.0013013786807648674,0.9784666295610422,0.34982194246760273,,,PX-30,4,65.29411726446031,complete,39000,1.8378232999821194,,0.4838148261748816,0.2088657005577614,0.8609340595665779,0.11909387244410786,0.20670962224437567,0.24911770811708533,0.12351282051282052,0.13906594043342219
128,FQK,projected,0.01,0,6.2,,4.734052264390059,True,True,0.5,0,5,0.722081359933598,0.25,[],0.032669192143510925,0.06377095713498013,256,2,-1.7668647958998883e-15,,,-1.7299052309517209e-15,projected,0.7137928844962678,0.2580836136471337,0.9838777052191963,0.23309473910352443,,,PX-15,6,9411.881828918213,complete,39000,2.774053999921307,,0.6495006537513319,0.12837179706336982,0.8590798470274655,0.15741990714826642,0.20792795731136735,0.20276805069201267,0.15376923076923077,0.1409201529725345
128,FQK,projected,0.01,0,4.8,,79.73016709929682,True,False,2.0,0,5,0.5189048707952484,4.0,[],0.1625310125905213,0.0810188314090249,256,2,-7.796520895693007e-16,,,-7.796520895693007e-16,projected,0.048249844209952014,0.0025444153212515874,0.1805621413691395,0.10456693053082138,,,PX-16,8,1033.0592491861275,complete,39000,6.7651621999102645,,0.4995679592747867,0.1766209629220898,0.9538764630895816,0.05897072865562543,0.21325161913289076,0.18181818181818182,0.05612820512820513,0.04612353691041836
128,FQK,projected,1.0,0,5.4,,13.05454792178504,True,False,2.0,0,5,0.2772132263084647,1.0,[],0.09745734971494972,0.05338513871340098,256,1,-8.6345998774946e-16,,,-8.6345998774946e-16,projected,0.4272649921875331,0.16207042008077055,0.8989889650410031,0.21777816774610864,,,PX-27,4,57.593266866100045,complete,39000,1.9446050000260584,,0.47850751787035234,0.19283678078962102,0.8138834163866033,0.1961410556122617,0.2185589535525914,0.21234959672087797,0.19392307692307692,0.1861165836133967
128,FQK,projected,0.01,0,4.8,,30.903982769370646,True,True,1.0,0,5,5.261835067165871,4.0,[],0.11868840682504263,0.07359948078433527,256,2,-8.568974544864877e-16,,,-8.568974544864877e-16,projected,0.12408813703685517,1.8126615941219655e-05,0.7049584436376304,0.22502311655366194,,,PX-28,4,2298.0574612032697,complete,39000,2.0487188000115566,,0.5652575316328253,0.1888461268589099,0.8844593811565651,0.10085278719831418,0.21872238648097136,0.2455665024630542,0.1041025641025641,0.11554061884343493
128,FQK,projected,0.01,0,5.0,,10.290242776456958,True,True,1.0,0,5,0.5039810729240553,0.25,[],0.04854735172212794,0.050775387704810146,256,2,-7.470543985608155e-16,,,-7.470543985608155e-16,projected,0.7308043048087419,0.3672927500615612,0.9545245041615787,0.18382460107236454,,,PX-14,6,9549.73526481755,complete,39000,1.8500668999622576,,0.6116973697991928,0.2141669271016145,0.8436667052960946,0.17727437358005993,0.2369431340769257,0.2003564532897668,0.17264102564102565,0.15633329470390545
128,FQK,projected,0.01,0,5.2,,19.143156889002693,True,False,0.5,0,5,0.37395138935430067,1.0,[],0.09058516324202001,0.0819247374918616,256,2,-1.6799775623416009e-15,,,-1.6799775623416009e-15,projected,0.41077801157389643,0.07502860579494193,0.8858664234655771,0.25472566783788225,,,PX-17,8,5880.571062359374,complete,39000,6.735895299934782,,0.5048887257458761,0.24100879744906972,0.8572256344883532,0.1936715946132824,0.26384298317859506,0.17317964576890638,0.1824102564102564,0.14277436551164677
128,FQK,projected,0.01,0,4.8,,36.48958875888422,True,True,2.0,0,5,2.115510634594004,1.0,[],0.0939018911394377,0.057729346430148674,256,2,-4.661317540274176e-16,,,-4.661317540274176e-16,projected,0.37581927908898577,0.03286665160374723,0.7652368647640099,0.23178043065689038,,,PX-09,6,5519.574022191395,complete,39000,2.7738188999937847,,0.45018734763763324,0.26377776018574683,0.8763472012979487,0.1852095749234467,0.2665768237348108,0.15944411237298267,0.17158974358974358,0.12365279870205122
128,FQK,projected,0.01,0,5.8,,15.32764477738744,True,True,0.5,0,5,42.12339034709837,4.0,[],0.1167822185252205,0.06412749583218522,256,1,-8.176255833969435e-16,,,-8.176255833969435e-16,projected,0.20955677259317168,2.387772471674293e-10,0.9176232152517262,0.3142196776475652,,,PX-10,4,3735.403083898076,complete,39000,1.9294179999269545,,0.5171266807526266,0.2537522882859899,0.7420326804960019,0.24124987652695004,0.28380821324575295,0.23301580655291532,0.24494871794871795,0.25796731950399815
128,FQK,projected,0.0001,0,4.8,,45.23490425655783,True,True,1.0,0,5,4.436697181288615,4.0,[],0.12065435957521528,0.0699266773575776,256,1,-5.68379606868522e-16,,,-5.68379606868522e-16,projected,0.10704973059390084,1.1859855374122381e-05,0.5393083203588627,0.1889153763094022,,,PX-20,8,217979.58576230364,complete,39000,1.819311200059019,,0.4083682261517177,0.2867932548282638,0.8273264572951674,0.18214744328471238,0.29621384660416844,0.21219025918541726,0.18005128205128204,0.17267354270483254
128,FQK,projected,0.01,0,4.8,,30.74947769124855,True,False,0.5,0,5,4.521219258891722,4.0,[],0.14100829643414564,0.08868945619568372,256,1,-4.711621771797345e-16,,,-4.711621771797345e-16,projected,0.14087694688882593,1.873167094292225e-05,0.7544612389668238,0.24212731039086327,,,PX-19,6,2851.6392889759563,complete,39000,1.8483199999900535,,0.6186904288919264,0.2822946727926092,0.7749449530652451,0.25316914161535675,0.2982558858570359,0.20164053576990967,0.24694871794871795,0.2250550469347549
128,FQK,projected,0.0001,0,4.8,,55.69709883304622,True,False,2.0,0,5,0.7914926358212308,4.0,[],0.14694314935138744,0.07628225568709619,256,1,-5.758421720884723e-16,,,-5.758421720884723e-16,projected,0.07831712104825621,0.000980809554637953,0.41537410530737057,0.16025624950195821,,,PX-26,6,173456.20761574456,complete,39000,2.4299202999682166,,0.44220740657127655,0.3267370792204383,0.8248928033375825,0.24763754897764315,0.3124094909966631,0.16729406554472984,0.2315897435897436,0.17510719666241742
128,FQK,projected,0.0001,0,4.8,,20.92707145925845,True,True,1.0,0,5,2.015924291696221,1.0,[],0.07822193653022153,0.054709406679612646,256,2,-1.2747619332783413e-15,,,-1.2747619332783413e-15,projected,0.38242194251557116,0.02015216374268703,0.8313183623537782,0.25979178126231883,,,PX-11,6,552994.6380907497,complete,39000,2.8342738999635912,,0.5230083650613648,0.30747620517021645,0.6430640862208831,0.29212077310592344,0.32788599185650713,0.2576974564926372,0.30646153846153845,0.35693591377911693
