task_key,task_signature,source_commit,stage,family_id,model_family,trial_id,trial_order,view,rung_samples,matched_qubits,seed_index,candidate_role,control_for,advancement_basis,source_split,calibration_rows_read,final_test_rows_read,fold_id,training_seed,qubits,data_reupload_layers,feature_scale,entangle,shots,noise_state,training_rows,validation_rows,training_groups,validation_groups,rmse,nrmse,mae,mean_regret_m_s,no_reference_feasible_rate,training_wall_time_s,inference_wall_time_s,feasibility_metric_error,cost_fitted_trainable_parameter_count,feasibility_fitted_trainable_parameter_count,feasibility_samples,feasibility_precision,feasibility_recall,feasibility_auroc,feasibility_brier,feasibility_expected_calibration_error,eligible_to_advance,fold_end_to_end_wall_time_s,centered_kernel_target_alignment,effective_rank,kernel_rows,nystrom_landmarks,off_diagonal_mean,off_diagonal_q05,off_diagonal_q95,off_diagonal_std,regularized_condition_number
C01-T18__primary__rfull__qraw__s07,508dedc697548510afab66131363c99342a508ea32b0bd0056b5ccea7f212c61,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,7,primary_candidate,,candidate,development,0,0,CV05,2629060497,,,,,,,32500,6500,10,2,0.03327203290666042,0.014207299811214625,0.028081870802997327,17.615776675117694,0.39384615384615385,17.80250341599458,0.0017534999933559448,,54,54,6500,0.47407067462138597,0.8082942097026604,0.8354649793308554,0.14973433406588943,0.1436219575965412,True,18.99360837499262,,,,,,,,,
C01-T18__primary__rfull__qraw__s08,ee9fc557594e357bbeec86cd23760aa90c5381d3aaebe2c8a7da6f8f2f59a8c6,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,8,primary_candidate,,candidate,development,0,0,CV01,3570788148,,,,,,,32500,6500,10,2,0.025148007433732692,0.01073830632074702,0.016218581251749596,10.0,0.3123076923076923,15.57146920800733,0.0015581670013489202,,54,54,6500,0.8669513797634691,0.9016057396651862,0.9753972276796775,0.07597409975170634,0.07751898788861189,True,16.909022250009002,,,,,,,,,
C01-T18__primary__rfull__qraw__s08,ee9fc557594e357bbeec86cd23760aa90c5381d3aaebe2c8a7da6f8f2f59a8c6,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,8,primary_candidate,,candidate,development,0,0,CV02,3570788148,,,,,,,29250,9750,9,3,0.06381912677573504,0.027251039043402703,0.053265333089901445,11.436257451269743,0.41384615384615386,16.261482750007417,0.0022139170032460243,,54,54,9750,0.5521663778162912,0.4827272727272727,0.8109665961945033,0.1776039272480149,0.1949829148526408,True,18.05850608300534,,,,,,,,,
C01-T18__primary__rfull__qraw__s08,ee9fc557594e357bbeec86cd23760aa90c5381d3aaebe2c8a7da6f8f2f59a8c6,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,8,primary_candidate,,candidate,development,0,0,CV03,3570788148,,,,,,,29250,9750,9,3,0.03349544960453296,0.014302699693103759,0.026962544337707187,19.57975544092513,0.838974358974359,13.98479824999231,0.0023582089925184846,,55,55,9750,0.21942446043165467,0.12398373983739837,0.8380234102081785,0.05344844213922656,0.050314452844861766,True,15.882064833000186,,,,,,,,,
C01-T18__primary__rfull__qraw__s08,ee9fc557594e357bbeec86cd23760aa90c5381d3aaebe2c8a7da6f8f2f59a8c6,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,8,primary_candidate,,candidate,development,0,0,CV04,3570788148,,,,,,,32500,6500,10,2,0.023855955970564162,0.010186594841011162,0.017281086379304086,19.430823940648462,0.6576923076923077,18.869174874998862,0.0019171659951098263,,54,54,6500,0.36875,0.09335443037974683,0.8508319635353301,0.07550678157256653,0.02723459675916586,True,20.094524250001996,,,,,,,,,
C01-T18__primary__rfull__qraw__s08,ee9fc557594e357bbeec86cd23760aa90c5381d3aaebe2c8a7da6f8f2f59a8c6,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,8,primary_candidate,,candidate,development,0,0,CV05,3570788148,,,,,,,32500,6500,10,2,0.03327203290666042,0.014207299811214625,0.028081870802997327,17.615776675117694,0.39384615384615385,17.786625708991778,0.0015704590041423216,,54,54,6500,0.47407067462138597,0.8082942097026604,0.8354419037309947,0.14974018226408473,0.14361759125697066,True,19.03126970800804,,,,,,,,,
C01-T18__primary__rfull__qraw__s09,a97c4245e78ac2a9b82cde7cfaf5d0933b2ef71ab0f386fd7da43a8382293757,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,9,primary_candidate,,candidate,development,0,0,CV01,4259321452,,,,,,,32500,6500,10,2,0.025148007433732692,0.01073830632074702,0.016218581251749596,10.0,0.3123076923076923,15.345506333003868,0.0019039170001633465,,54,54,6500,0.867236279986855,0.9016057396651862,0.9754043991057326,0.07589902235229795,0.0779795200388099,True,16.59537429100601,,,,,,,,,
C01-T18__primary__rfull__qraw__s09,a97c4245e78ac2a9b82cde7cfaf5d0933b2ef71ab0f386fd7da43a8382293757,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,9,primary_candidate,,candidate,development,0,0,CV02,4259321452,,,,,,,29250,9750,9,3,0.06381912677573504,0.027251039043402703,0.053265333089901445,11.436257451269743,0.41384615384615386,15.80093162500998,0.002765041994280182,,54,54,9750,0.5517838586768271,0.4827272727272727,0.8109166549213062,0.1775822343466505,0.19506526641151353,True,17.58718850000878,,,,,,,,,
C01-T18__primary__rfull__qraw__s09,a97c4245e78ac2a9b82cde7cfaf5d0933b2ef71ab0f386fd7da43a8382293757,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,9,primary_candidate,,candidate,development,0,0,CV03,4259321452,,,,,,,29250,9750,9,3,0.03349544960453296,0.014302699693103759,0.026962544337707187,19.57975544092513,0.838974358974359,13.645840457989834,0.002347417001146823,,55,55,9750,0.21942446043165467,0.12398373983739837,0.8380324114323451,0.0534420961102184,0.0503056699640957,True,15.434511332990951,,,,,,,,,
C01-T18__primary__rfull__qraw__s09,a97c4245e78ac2a9b82cde7cfaf5d0933b2ef71ab0f386fd7da43a8382293757,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,9,primary_candidate,,candidate,development,0,0,CV04,4259321452,,,,,,,32500,6500,10,2,0.023855955970564162,0.010186594841011162,0.017281086379304086,19.430823940648462,0.6576923076923077,18.465853625006275,0.0023590409982716665,,54,54,6500,0.36419753086419754,0.09335443037974683,0.8508311545995013,0.07551091923718692,0.027202710484139834,True,19.680805458003306,,,,,,,,,
C01-T18__primary__rfull__qraw__s09,a97c4245e78ac2a9b82cde7cfaf5d0933b2ef71ab0f386fd7da43a8382293757,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,9,primary_candidate,,candidate,development,0,0,CV05,4259321452,,,,,,,32500,6500,10,2,0.03327203290666042,0.014207299811214625,0.028081870802997327,17.615776675117694,0.39384615384615385,18.374664208007744,0.0016436660080216825,,54,54,6500,0.47407067462138597,0.8082942097026604,0.8354655786970857,0.14976642872292723,0.1437253696386694,True,19.608434458001284,,,,,,,,,
C01-T18__primary__rfull__qraw__s10,4fb7053c1339bb79006b3eb8c104f0a2acbd8257a3b173276b30f93331652c7d,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,10,primary_candidate,,candidate,development,0,0,CV01,2391688581,,,,,,,32500,6500,10,2,0.025148007433732692,0.01073830632074702,0.016218581251749596,10.0,0.3123076923076923,15.318130792002194,0.0019042919884668663,,54,54,6500,0.8669513797634691,0.9016057396651862,0.9753868052071437,0.07607618384098443,0.07740412528453502,True,16.565348083007848,,,,,,,,,
C01-T18__primary__rfull__qraw__s10,4fb7053c1339bb79006b3eb8c104f0a2acbd8257a3b173276b30f93331652c7d,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,10,primary_candidate,,candidate,development,0,0,CV02,2391688581,,,,,,,29250,9750,9,3,0.06381912677573504,0.027251039043402703,0.053265333089901445,11.436257451269743,0.41384615384615386,15.799924833001569,0.0023952920018928126,,54,54,9750,0.5517838586768271,0.4827272727272727,0.8107778717406624,0.1776604275352437,0.19512058988700232,True,17.635331333003705,,,,,,,,,
C01-T18__primary__rfull__qraw__s10,4fb7053c1339bb79006b3eb8c104f0a2acbd8257a3b173276b30f93331652c7d,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,10,primary_candidate,,candidate,development,0,0,CV03,2391688581,,,,,,,29250,9750,9,3,0.03349544960453296,0.014302699693103759,0.026962544337707187,19.57975544092513,0.838974358974359,13.658191124995938,0.0022558749915333465,,55,55,9750,0.21942446043165467,0.12398373983739837,0.8380306550959223,0.05343995558693691,0.05030124977963558,True,15.462561249994906,,,,,,,,,
C01-T18__primary__rfull__qraw__s10,4fb7053c1339bb79006b3eb8c104f0a2acbd8257a3b173276b30f93331652c7d,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,10,primary_candidate,,candidate,development,0,0,CV04,2391688581,,,,,,,32500,6500,10,2,0.023855955970564162,0.010186594841011162,0.017281086379304086,19.430823940648462,0.6576923076923077,18.47225495900784,0.0015379160031443462,,54,54,6500,0.36875,0.09335443037974683,0.8508365475050262,0.07550761253215464,0.027237806360910652,True,19.646520541995415,,,,,,,,,
C01-T18__primary__rfull__qraw__s10,4fb7053c1339bb79006b3eb8c104f0a2acbd8257a3b173276b30f93331652c7d,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,10,primary_candidate,,candidate,development,0,0,CV05,2391688581,,,,,,,32500,6500,10,2,0.03327203290666042,0.014207299811214625,0.028081870802997327,17.615776675117694,0.39384615384615385,18.364903833004064,0.001746499998262152,,54,54,6500,0.47407067462138597,0.8082942097026604,0.8354523926400225,0.14975709039588078,0.14366271859394666,True,19.56771887499781,,,,,,,,,
C01-T18__primary__rfull__qraw__s11,63745d5dfc9535d7cc0d8e2d05142890d346b236c265f698fd2514acddfa1265,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,11,primary_candidate,,candidate,development,0,0,CV01,4045607752,,,,,,,32500,6500,10,2,0.025148007433732692,0.01073830632074702,0.016218581251749596,10.0,0.3123076923076923,15.30068216699874,0.0018306669953744859,,54,54,6500,0.8669513797634691,0.9016057396651862,0.9753872833022141,0.0760603056941469,0.07746854491824143,True,16.5325174999889,,,,,,,,,
C01-T18__primary__rfull__qraw__s11,63745d5dfc9535d7cc0d8e2d05142890d346b236c265f698fd2514acddfa1265,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,11,primary_candidate,,candidate,development,0,0,CV02,4045607752,,,,,,,29250,9750,9,3,0.06381912677573504,0.027251039043402703,0.053265333089901445,11.436257451269743,0.41384615384615386,16.23490858299192,0.0024579589953646064,,54,54,9750,0.5519750519750519,0.4827272727272727,0.8109637773079637,0.17758336490409113,0.195080571337718,True,18.118373250006698,,,,,,,,,
C01-T18__primary__rfull__qraw__s11,63745d5dfc9535d7cc0d8e2d05142890d346b236c265f698fd2514acddfa1265,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,11,primary_candidate,,candidate,development,0,0,CV03,4045607752,,,,,,,29250,9750,9,3,0.03349544960453296,0.014302699693103759,0.026962544337707187,19.57975544092513,0.838974358974359,13.896451207998325,0.0025166249979520217,,55,55,9750,0.21942446043165467,0.12398373983739837,0.8380394367780359,0.05344028125138247,0.050306002461305885,True,15.70866274999571,,,,,,,,,
C01-T18__primary__rfull__qraw__s11,63745d5dfc9535d7cc0d8e2d05142890d346b236c265f698fd2514acddfa1265,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,11,primary_candidate,,candidate,development,0,0,CV04,4045607752,,,,,,,32500,6500,10,2,0.023855955970564162,0.010186594841011162,0.017281086379304086,19.430823940648462,0.6576923076923077,18.690025708987378,0.0017370419955113903,,54,54,6500,0.36419753086419754,0.09335443037974683,0.8508335814069875,0.07550956338470488,0.027130983008880973,True,19.919671582989395,,,,,,,,,
C01-T18__primary__rfull__qraw__s11,63745d5dfc9535d7cc0d8e2d05142890d346b236c265f698fd2514acddfa1265,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,11,primary_candidate,,candidate,development,0,0,CV05,4045607752,,,,,,,32500,6500,10,2,0.03327203290666042,0.014207299811214625,0.028081870802997327,17.615776675117694,0.39384615384615385,18.03129420899495,0.0019758749986067414,,54,54,6500,0.47407067462138597,0.8082942097026604,0.8354499951751019,0.1497431580958728,0.14363069546840623,True,19.277792167005828,,,,,,,,,
C01-T18__primary__rfull__qraw__s12,5e44c08b515844a1625835e87e8ac7ed0b985770cb2a79e95d7390fb7ce29340,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,12,primary_candidate,,candidate,development,0,0,CV01,496516663,,,,,,,32500,6500,10,2,0.025148007433732692,0.01073830632074702,0.016218581251749596,10.0,0.3123076923076923,15.29161870801181,0.0018319590017199516,,54,54,6500,0.8669513797634691,0.9016057396651862,0.975391299300805,0.07602240886120598,0.07746730508276564,True,16.5164531670016,,,,,,,,,
C01-T18__primary__rfull__qraw__s12,5e44c08b515844a1625835e87e8ac7ed0b985770cb2a79e95d7390fb7ce29340,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,12,primary_candidate,,candidate,development,0,0,CV02,496516663,,,,,,,29250,9750,9,3,0.06381912677573504,0.027251039043402703,0.053265333089901445,11.446513861526153,0.41384615384615386,16.244883166000363,0.0031068749958649278,,54,54,9750,0.552202566770725,0.4824242424242424,0.8110705191449379,0.17755598268157935,0.19464053148629076,True,18.11795100000745,,,,,,,,,
C01-T18__primary__rfull__qraw__s12,5e44c08b515844a1625835e87e8ac7ed0b985770cb2a79e95d7390fb7ce29340,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,12,primary_candidate,,candidate,development,0,0,CV03,496516663,,,,,,,29250,9750,9,3,0.03349544960453296,0.014302699693103759,0.026962544337707187,19.57975544092513,0.838974358974359,13.913671542002703,0.003404957999009639,,55,55,9750,0.2210144927536232,0.12398373983739837,0.8380971763379332,0.05342225114318451,0.05011312976616752,True,15.722735417002696,,,,,,,,,
C01-T18__primary__rfull__qraw__s12,5e44c08b515844a1625835e87e8ac7ed0b985770cb2a79e95d7390fb7ce29340,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,12,primary_candidate,,candidate,development,0,0,CV04,496516663,,,,,,,32500,6500,10,2,0.023855955970564162,0.010186594841011162,0.017281086379304086,19.430823940648462,0.6576923076923077,18.656969624993508,0.0020909169979859143,,54,54,6500,0.36875,0.09335443037974683,0.8508357385691976,0.07550686355599905,0.027238073050828083,True,19.900751875000424,,,,,,,,,
C01-T18__primary__rfull__qraw__s12,5e44c08b515844a1625835e87e8ac7ed0b985770cb2a79e95d7390fb7ce29340,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,12,primary_candidate,,candidate,development,0,0,CV05,496516663,,,,,,,32500,6500,10,2,0.03327203290666042,0.014207299811214625,0.028081870802997327,17.615776675117694,0.39384615384615385,18.016872957989108,0.001959000001079403,,54,54,6500,0.47428833792470154,0.8082942097026604,0.8354601844010143,0.1496986450481303,0.14353782928257305,True,19.25326783300261,,,,,,,,,
C01-T18__primary__rfull__qraw__s13,e52fcefa29f08a195fbe11ae44548a25ef086b5f49885df4c6c3b169eee1c734,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,13,primary_candidate,,candidate,development,0,0,CV01,3582365401,,,,,,,32500,6500,10,2,0.025148007433732692,0.01073830632074702,0.016218581251749596,10.0,0.3123076923076923,15.079331040993566,0.0018877919937949628,,54,54,6500,0.8669513797634691,0.9016057396651862,0.9753989488219308,0.07595596888436429,0.0777959687829837,True,16.365646166013903,,,,,,,,,
C01-T18__primary__rfull__qraw__s13,e52fcefa29f08a195fbe11ae44548a25ef086b5f49885df4c6c3b169eee1c734,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,13,primary_candidate,,candidate,development,0,0,CV02,3582365401,,,,,,,29250,9750,9,3,0.06381912677573504,0.027251039043402703,0.053265333089901445,11.436257451269743,0.41384615384615386,15.862821249989793,0.0022295000089798123,,54,54,9750,0.5517838586768271,0.4827272727272727,0.8107004463237021,0.17766689615781298,0.1950511174277764,True,17.62825850000081,,,,,,,,,
C01-T18__primary__rfull__qraw__s13,e52fcefa29f08a195fbe11ae44548a25ef086b5f49885df4c6c3b169eee1c734,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,13,primary_candidate,,candidate,development,0,0,CV03,3582365401,,,,,,,29250,9750,9,3,0.03349544960453296,0.014302699693103759,0.026962544337707187,19.57975544092513,0.838974358974359,13.062666083002114,0.0023240829905262217,,55,55,9750,0.21942446043165467,0.12398373983739837,0.838049096628361,0.05343442649571694,0.050115932352529965,True,14.867048333995626,,,,,,,,,
C01-T18__primary__rfull__qraw__s13,e52fcefa29f08a195fbe11ae44548a25ef086b5f49885df4c6c3b169eee1c734,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,13,primary_candidate,,candidate,development,0,0,CV04,3582365401,,,,,,,32500,6500,10,2,0.023855955970564162,0.010186594841011162,0.017281086379304086,19.430823940648462,0.6576923076923077,18.70307641600084,0.0017323329957434908,,54,54,6500,0.36875,0.09335443037974683,0.850833042116435,0.07550738456831341,0.027237804804308076,True,19.887421249994077,,,,,,,,,
C01-T18__primary__rfull__qraw__s13,e52fcefa29f08a195fbe11ae44548a25ef086b5f49885df4c6c3b169eee1c734,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,13,primary_candidate,,candidate,development,0,0,CV05,3582365401,,,,,,,32500,6500,10,2,0.03327203290666042,0.014207299811214625,0.028081870802997327,17.615776675117694,0.39384615384615385,17.70626516699849,0.001995792001252994,,54,54,6500,0.47407067462138597,0.8082942097026604,0.8354525424815799,0.14974228871183448,0.14363025170454052,True,18.894150334002916,,,,,,,,,
C01-T18__primary__rfull__qraw__s14,6cb9e8bcd57604b1f3e1b9dfbdd4b28b1d0c306b7871d88df8bcea8c5490c696,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,14,primary_candidate,,candidate,development,0,0,CV01,169980759,,,,,,,32500,6500,10,2,0.025148007433732692,0.01073830632074702,0.016218581251749596,10.0,0.3123076923076923,15.102818958999706,0.0018414999940432608,,54,54,6500,0.8669513797634691,0.9016057396651862,0.9753985663458744,0.07595990938109658,0.07779774243048675,True,16.389556959009496,,,,,,,,,
C01-T18__primary__rfull__qraw__s14,6cb9e8bcd57604b1f3e1b9dfbdd4b28b1d0c306b7871d88df8bcea8c5490c696,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,14,primary_candidate,,candidate,development,0,0,CV02,169980759,,,,,,,29250,9750,9,3,0.06381912677573504,0.027251039043402703,0.053265333089901445,11.436257451269743,0.41384615384615386,15.853737875004299,0.0025147080013994128,,54,54,9750,0.5519750519750519,0.4827272727272727,0.8109168898285178,0.177611805403633,0.1950980509020729,True,17.620048332988517,,,,,,,,,
C01-T18__primary__rfull__qraw__s14,6cb9e8bcd57604b1f3e1b9dfbdd4b28b1d0c306b7871d88df8bcea8c5490c696,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,14,primary_candidate,,candidate,development,0,0,CV03,169980759,,,,,,,29250,9750,9,3,0.03349544960453296,0.014302699693103759,0.026962544337707187,19.57975544092513,0.838974358974359,13.098801207990618,0.0026163330039707944,,55,55,9750,0.21942446043165467,0.12398373983739837,0.8380067250121626,0.05345040716238221,0.05031188153826074,True,14.903036375006195,,,,,,,,,
C01-T18__primary__rfull__qraw__s14,6cb9e8bcd57604b1f3e1b9dfbdd4b28b1d0c306b7871d88df8bcea8c5490c696,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,14,primary_candidate,,candidate,development,0,0,CV04,169980759,,,,,,,32500,6500,10,2,0.023855955970564162,0.010186594841011162,0.017281086379304086,19.430823940648462,0.6576923076923077,18.693307291992824,0.0016364999901270494,,54,54,6500,0.36875,0.09335443037974683,0.8508330421164351,0.07550730074680496,0.027301788895340292,True,19.900163250000332,,,,,,,,,
C01-T18__primary__rfull__qraw__s14,6cb9e8bcd57604b1f3e1b9dfbdd4b28b1d0c306b7871d88df8bcea8c5490c696,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,14,primary_candidate,,candidate,development,0,0,CV05,169980759,,,,,,,32500,6500,10,2,0.03327203290666042,0.014207299811214625,0.028081870802997327,17.615776675117694,0.39384615384615385,17.71254437499738,0.0016346249904017895,,54,54,6500,0.47428833792470154,0.8082942097026604,0.8354359100686934,0.1496802779624632,0.14341878174938988,True,18.87336954100465,,,,,,,,,
C01-T18__primary__rfull__qraw__s15,ba61feeaf6f3b355f2b343bb71edca6873b37a3a6cc84da69c1fe91361995b9c,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,15,primary_candidate,,candidate,development,0,0,CV01,2842242911,,,,,,,32500,6500,10,2,0.025148007433732692,0.01073830632074702,0.016218581251749596,10.0,0.3123076923076923,15.111140875000274,0.0019776669942075387,,54,54,6500,0.867236279986855,0.9016057396651862,0.9754050684388311,0.07590205847210026,0.0779757943086637,True,16.308146749986918,,,,,,,,,
C01-T18__primary__rfull__qraw__s15,ba61feeaf6f3b355f2b343bb71edca6873b37a3a6cc84da69c1fe91361995b9c,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,15,primary_candidate,,candidate,development,0,0,CV02,2842242911,,,,,,,29250,9750,9,3,0.06381912677573504,0.027251039043402703,0.053265333089901445,11.436257451269743,0.41384615384615386,15.661183083997457,0.002871499993489124,,54,54,9750,0.5521663778162912,0.4827272727272727,0.8109197087150576,0.1776340052231478,0.19500838034112217,True,17.41024012499838,,,,,,,,,
C01-T18__primary__rfull__qraw__s15,ba61feeaf6f3b355f2b343bb71edca6873b37a3a6cc84da69c1fe91361995b9c,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,15,primary_candidate,,candidate,development,0,0,CV03,2842242911,,,,,,,29250,9750,9,3,0.03349544960453296,0.014302699693103759,0.026962544337707187,19.57975544092513,0.838974358974359,13.005980166999507,0.0028694579959847033,,55,55,9750,0.21942446043165467,0.12398373983739837,0.8380385586098247,0.053443244591648925,0.05031173107736551,True,14.811551790990052,,,,,,,,,
C01-T18__primary__rfull__qraw__s15,ba61feeaf6f3b355f2b343bb71edca6873b37a3a6cc84da69c1fe91361995b9c,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,15,primary_candidate,,candidate,development,0,0,CV04,2842242911,,,,,,,32500,6500,10,2,0.023855955970564162,0.010186594841011162,0.017281086379304086,19.430823940648462,0.6576923076923077,18.497530958993593,0.002008125011343509,,54,54,6500,0.36875,0.09335443037974683,0.8508351992786449,0.0755038760113369,0.02721730914788391,True,19.688172500013025,,,,,,,,,
C01-T18__primary__rfull__qraw__s15,ba61feeaf6f3b355f2b343bb71edca6873b37a3a6cc84da69c1fe91361995b9c,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,15,primary_candidate,,candidate,development,0,0,CV05,2842242911,,,,,,,32500,6500,10,2,0.03327203290666042,0.014207299811214625,0.028081870802997327,17.615776675117694,0.39384615384615385,18.548591124999803,0.0027550840022740886,,54,54,6500,0.47407067462138597,0.8082942097026604,0.8354428027803401,0.14972097123740186,0.1435446610433024,True,19.734299500007182,,,,,,,,,
C01-T18__primary__rfull__qraw__s16,a124c72d24a205785996e4a129ff4ef123faa294cc727e03ea36ab0e9518ac76,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,16,primary_candidate,,candidate,development,0,0,CV01,3581407679,,,,,,,32500,6500,10,2,0.025148007433732692,0.01073830632074702,0.016218581251749596,10.0,0.3123076923076923,15.111805916996673,0.0016648330056341365,,54,54,6500,0.8669513797634691,0.9016057396651862,0.9753961758705226,0.07598698359367964,0.07752027381420866,True,16.361674583007698,,,,,,,,,
C01-T18__primary__rfull__qraw__s16,a124c72d24a205785996e4a129ff4ef123faa294cc727e03ea36ab0e9518ac76,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,16,primary_candidate,,candidate,development,0,0,CV02,3581407679,,,,,,,29250,9750,9,3,0.06381912677573504,0.027251039043402703,0.053265333089901445,11.436257451269743,0.41384615384615386,15.674115666013677,0.002727333005168475,,54,54,9750,0.5521663778162912,0.4827272727272727,0.8110227390180881,0.1775249672474117,0.19505241259048342,True,17.448595667010522,,,,,,,,,
C01-T18__primary__rfull__qraw__s16,a124c72d24a205785996e4a129ff4ef123faa294cc727e03ea36ab0e9518ac76,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,16,primary_candidate,,candidate,development,0,0,CV03,3581407679,,,,,,,29250,9750,9,3,0.03349544960453296,0.014302699693103759,0.026962544337707187,19.57975544092513,0.838974358974359,12.999394250000478,0.0023851669975556433,,55,55,9750,0.2210144927536232,0.12398373983739837,0.8381237409263269,0.05341056225386361,0.05010038137115061,True,14.791418499997235,,,,,,,,,
C01-T18__primary__rfull__qraw__s16,a124c72d24a205785996e4a129ff4ef123faa294cc727e03ea36ab0e9518ac76,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C01,ridge_elastic_net,C01-T18,18,primary,,,16,primary_candidate,,candidate,development,0,0,CV04,3581407679,,,,,,,32500,6500,10,2,0.023855955970564162,0.010186594841011162,0.017281086379304086,19.430823940648462,0.6576923076923077,18.49233125000319,0.002131000001099892,,54,54,6500,0.36419753086419754,0.09335443037974683,0.8508311545995013,0.07551176280623338,0.02727087016609658,True,19.707079582993174,,,,,,,,,
