model_id,fold_id,seed_index,validation_rows,threshold,brier,auroc,recall,precision,false_negative_rate,false_positive_rate,expected_calibration_error,intervention_rate
calibrated_logistic,CV01,14,6500,0.3128802448302127,0.11029582491756271,0.9148548058737995,0.9562692176289717,0.6995751062234441,0.04373078237102836,0.3364119787293591,0.1726351194353665,0.6155384615384616
class_weighted_tree,CV01,14,6500,0.7442910576581566,0.11145752218779637,0.9697350521424827,0.0,0.0,1.0,0.0,0.21883250433499318,0.0
a02_exact_rbf_feasibility,CV01,14,6500,0.16261397410789868,0.2113116779309726,0.9380995013372797,0.9648103860608132,0.6279742050255726,0.03518961393918688,0.46823397705009795,0.22447229536484703,0.6918461538461539
calibrated_logistic,CV01,15,6500,0.3128802448302127,0.11029582491756271,0.9148548058737995,0.9562692176289717,0.6995751062234441,0.04373078237102836,0.3364119787293591,0.1726351194353665,0.6155384615384616
class_weighted_tree,CV01,15,6500,0.7639715218719559,0.08948949835878565,0.9679633752402786,0.0341646737273659,1.0,0.9658353262726341,0.0,0.1631768501107793,0.015384615384615385
a02_exact_rbf_feasibility,CV01,15,6500,0.16261397410789868,0.2113116779309726,0.9380995013372797,0.9648103860608132,0.6279742050255726,0.03518961393918688,0.46823397705009795,0.22447229536484703,0.6918461538461539
calibrated_logistic,CV01,16,6500,0.3128802448302127,0.11029582491756271,0.9148548058737995,0.9562692176289717,0.6995751062234441,0.04373078237102836,0.3364119787293591,0.1726351194353665,0.6155384615384616
class_weighted_tree,CV01,16,6500,0.7615244164672913,0.11764456101926794,0.9760980672433067,0.0,0.0,1.0,0.0,0.20751655999415514,0.0
a02_exact_rbf_feasibility,CV01,16,6500,0.16261397410789868,0.2113116779309726,0.9380995013372797,0.9648103860608132,0.6279742050255726,0.03518961393918688,0.46823397705009795,0.22447229536484703,0.6918461538461539
calibrated_logistic,CV01,17,6500,0.3128802448302127,0.11029582491756271,0.9148548058737995,0.9562692176289717,0.6995751062234441,0.04373078237102836,0.3364119787293591,0.1726351194353665,0.6155384615384616
class_weighted_tree,CV01,17,6500,0.7744829221541287,0.10064946047656621,0.9783462136926236,0.0,0.0,1.0,0.0,0.2135626165943562,0.0
a02_exact_rbf_feasibility,CV01,17,6500,0.16261397410789868,0.2113116779309726,0.9380995013372797,0.9648103860608132,0.6279742050255726,0.03518961393918688,0.46823397705009795,0.22447229536484703,0.6918461538461539
calibrated_logistic,CV01,18,6500,0.3128802448302127,0.11029582491756271,0.9148548058737995,0.9562692176289717,0.6995751062234441,0.04373078237102836,0.3364119787293591,0.1726351194353665,0.6155384615384616
class_weighted_tree,CV01,18,6500,0.7511326202263202,0.10301192916861886,0.974010512928121,0.0,0.0,1.0,0.0,0.20009296511909802,0.0
a02_exact_rbf_feasibility,CV01,18,6500,0.16261397410789868,0.2113116779309726,0.9380995013372797,0.9648103860608132,0.6279742050255726,0.03518961393918688,0.46823397705009795,0.22447229536484703,0.6918461538461539
calibrated_logistic,CV01,19,6500,0.3128802448302127,0.11029582491756271,0.9148548058737995,0.9562692176289717,0.6995751062234441,0.04373078237102836,0.3364119787293591,0.1726351194353665,0.6155384615384616
class_weighted_tree,CV01,19,6500,0.7708727396986207,0.11009827745841257,0.9796306639086318,0.0,0.0,1.0,0.0,0.2186840618011232,0.0
a02_exact_rbf_feasibility,CV01,19,6500,0.16261397410789868,0.2113116779309726,0.9380995013372797,0.9648103860608132,0.6279742050255726,0.03518961393918688,0.46823397705009795,0.22447229536484703,0.6918461538461539
calibrated_logistic,CV01,20,6500,0.3128802448302127,0.11029582491756271,0.9148548058737995,0.9562692176289717,0.6995751062234441,0.04373078237102836,0.3364119787293591,0.1726351194353665,0.6155384615384616
class_weighted_tree,CV01,20,6500,0.7548688654888908,0.15344615035959125,0.957192897304892,0.0,0.0,1.0,0.0,0.2567580773602819,0.0
a02_exact_rbf_feasibility,CV01,20,6500,0.16261397410789868,0.2113116779309726,0.9380995013372797,0.9648103860608132,0.6279742050255726,0.03518961393918688,0.46823397705009795,0.22447229536484703,0.6918461538461539
calibrated_logistic,CV02,1,9750,0.3309248900533076,0.2181631586000137,0.6665612403100776,0.9927272727272727,0.5076708507670851,0.007272727272727273,0.4925581395348837,0.23750044359088945,0.6618461538461539
class_weighted_tree,CV02,1,9750,0.7584410081661519,0.23308065564736802,0.6879024430350011,0.06727272727272728,0.5648854961832062,0.9327272727272727,0.026511627906976743,0.28425213581451525,0.04030769230769231
a02_exact_rbf_feasibility,CV02,1,9750,0.176101572327525,0.21824472512470358,0.7945857176415316,0.633030303030303,0.5555851063829788,0.36696969696969695,0.25906976744186044,0.20248712296008448,0.38564102564102565
calibrated_logistic,CV02,2,9750,0.3309248900533076,0.2181631586000137,0.6665612403100776,0.9927272727272727,0.5076708507670851,0.007272727272727273,0.4925581395348837,0.23750044359088945,0.6618461538461539
class_weighted_tree,CV02,2,9750,0.7569268161033812,0.21436576336597085,0.7067647404275311,0.03848484848484848,0.5644444444444444,0.9615151515151515,0.015193798449612403,0.23523809788704608,0.023076923076923078
a02_exact_rbf_feasibility,CV02,2,9750,0.176101572327525,0.21824472512470358,0.7945857176415316,0.633030303030303,0.5555851063829788,0.36696969696969695,0.25906976744186044,0.20248712296008448,0.38564102564102565
calibrated_logistic,CV02,3,9750,0.3309248900533076,0.2181631586000137,0.6665612403100776,0.9927272727272727,0.5076708507670851,0.007272727272727273,0.4925581395348837,0.23750044359088945,0.6618461538461539
class_weighted_tree,CV02,3,9750,0.7434119748571285,0.2511774521430901,0.6344961945031713,0.045454545454545456,0.5319148936170213,0.9545454545454546,0.020465116279069766,0.2575457569621644,0.028923076923076923
a02_exact_rbf_feasibility,CV02,3,9750,0.176101572327525,0.21824472512470358,0.7945857176415316,0.633030303030303,0.5555851063829788,0.36696969696969695,0.25906976744186044,0.20248712296008448,0.38564102564102565
calibrated_logistic,CV02,4,9750,0.3309248900533076,0.2181631586000137,0.6665612403100776,0.9927272727272727,0.5076708507670851,0.007272727272727273,0.4925581395348837,0.23750044359088945,0.6618461538461539
class_weighted_tree,CV02,4,9750,0.756541854861264,0.24786980458050703,0.628,0.08545454545454545,0.5222222222222223,0.9145454545454546,0.04,0.2736147531264819,0.055384615384615386
a02_exact_rbf_feasibility,CV02,4,9750,0.176101572327525,0.21824472512470358,0.7945857176415316,0.633030303030303,0.5555851063829788,0.36696969696969695,0.25906976744186044,0.20248712296008448,0.38564102564102565
calibrated_logistic,CV02,5,9750,0.3309248900533076,0.2181631586000137,0.6665612403100776,0.9927272727272727,0.5076708507670851,0.007272727272727273,0.4925581395348837,0.23750044359088945,0.6618461538461539
class_weighted_tree,CV02,5,9750,0.7424538307292344,0.25269720118281835,0.5618197322057787,0.013333333333333334,0.6197183098591549,0.9866666666666667,0.004186046511627907,0.23838123948838483,0.007282051282051282
a02_exact_rbf_feasibility,CV02,5,9750,0.176101572327525,0.21824472512470358,0.7945857176415316,0.633030303030303,0.5555851063829788,0.36696969696969695,0.25906976744186044,0.20248712296008448,0.38564102564102565
calibrated_logistic,CV02,6,9750,0.3309248900533076,0.2181631586000137,0.6665612403100776,0.9927272727272727,0.5076708507670851,0.007272727272727273,0.4925581395348837,0.23750044359088945,0.6618461538461539
class_weighted_tree,CV02,6,9750,0.7530361189930082,0.2640472343540938,0.611270119802678,0.032424242424242425,0.6184971098265896,0.9675757575757575,0.010232558139534883,0.31145353462789716,0.017743589743589742
a02_exact_rbf_feasibility,CV02,6,9750,0.176101572327525,0.21824472512470358,0.7945857176415316,0.633030303030303,0.5555851063829788,0.36696969696969695,0.25906976744186044,0.20248712296008448,0.38564102564102565
calibrated_logistic,CV02,7,9750,0.3309248900533076,0.2181631586000137,0.6665612403100776,0.9927272727272727,0.5076708507670851,0.007272727272727273,0.4925581395348837,0.23750044359088945,0.6618461538461539
class_weighted_tree,CV02,7,9750,0.7537993286876996,0.23361445260947525,0.6570323702137656,0.03303030303030303,0.6022099447513812,0.9669696969696969,0.011162790697674419,0.27303393396267917,0.018564102564102566
a02_exact_rbf_feasibility,CV02,7,9750,0.176101572327525,0.21824472512470358,0.7945857176415316,0.633030303030303,0.5555851063829788,0.36696969696969695,0.25906976744186044,0.20248712296008448,0.38564102564102565
calibrated_logistic,CV02,8,9750,0.3309248900533076,0.2181631586000137,0.6665612403100776,0.9927272727272727,0.5076708507670851,0.007272727272727273,0.4925581395348837,0.23750044359088945,0.6618461538461539
class_weighted_tree,CV02,8,9750,0.7597050964393566,0.21227879008199269,0.6737163025604886,0.01696969696969697,0.717948717948718,0.983030303030303,0.0034108527131782944,0.2315815255121979,0.008
a02_exact_rbf_feasibility,CV02,8,9750,0.176101572327525,0.21824472512470358,0.7945857176415316,0.633030303030303,0.5555851063829788,0.36696969696969695,0.25906976744186044,0.20248712296008448,0.38564102564102565
calibrated_logistic,CV02,9,9750,0.3309248900533076,0.2181631586000137,0.6665612403100776,0.9927272727272727,0.5076708507670851,0.007272727272727273,0.4925581395348837,0.23750044359088945,0.6618461538461539
class_weighted_tree,CV02,9,9750,0.7361944866238407,0.23711901042648845,0.6488207892882312,0.05787878787878788,0.553623188405797,0.9421212121212121,0.023875968992248062,0.2485304118854886,0.03538461538461538
a02_exact_rbf_feasibility,CV02,9,9750,0.176101572327525,0.21824472512470358,0.7945857176415316,0.633030303030303,0.5555851063829788,0.36696969696969695,0.25906976744186044,0.20248712296008448,0.38564102564102565
calibrated_logistic,CV02,10,9750,0.3309248900533076,0.2181631586000137,0.6665612403100776,0.9927272727272727,0.5076708507670851,0.007272727272727273,0.4925581395348837,0.23750044359088945,0.6618461538461539
class_weighted_tree,CV02,10,9750,0.7522069798807267,0.25971192980252567,0.589516631430585,0.10696969696969696,0.5050071530758226,0.8930303030303031,0.05364341085271318,0.25459235084795123,0.0716923076923077
a02_exact_rbf_feasibility,CV02,10,9750,0.176101572327525,0.21824472512470358,0.7945857176415316,0.633030303030303,0.5555851063829788,0.36696969696969695,0.25906976744186044,0.20248712296008448,0.38564102564102565
calibrated_logistic,CV02,11,9750,0.3309248900533076,0.2181631586000137,0.6665612403100776,0.9927272727272727,0.5076708507670851,0.007272727272727273,0.4925581395348837,0.23750044359088945,0.6618461538461539
class_weighted_tree,CV02,11,9750,0.7484591686924345,0.25093253878730076,0.6166397697909326,0.0009090909090909091,1.0,0.9990909090909091,0.0,0.24432202053854707,0.0003076923076923077
a02_exact_rbf_feasibility,CV02,11,9750,0.176101572327525,0.21824472512470358,0.7945857176415316,0.633030303030303,0.5555851063829788,0.36696969696969695,0.25906976744186044,0.20248712296008448,0.38564102564102565
