outer_fold,seed_index,config_id,fit_rows,fit_features,validation_rows,projection_components,projection_hash,conditioning_feature,train_conditioning_hash,validation_conditioning_hash,validation_outcomes_used
CV04,15,EC-GFRK-06-L010,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,15,EC-GFRK-08-L010,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,16,EC-GFRK-04-L010,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,16,EC-GFRK-06-L010,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,16,EC-GFRK-08-L010,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,17,EC-GFRK-04-L010,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,17,EC-GFRK-06-L010,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,17,EC-GFRK-08-L010,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,18,EC-GFRK-04-L010,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,18,EC-GFRK-06-L010,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,18,EC-GFRK-08-L010,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,19,EC-GFRK-04-L010,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,19,EC-GFRK-06-L010,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,19,EC-GFRK-08-L010,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,20,EC-GFRK-04-L010,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,20,EC-GFRK-06-L010,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,20,EC-GFRK-08-L010,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV05,1,EC-GFRK-04-L010,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,1,EC-GFRK-06-L010,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,1,EC-GFRK-08-L010,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,2,EC-GFRK-04-L010,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,2,EC-GFRK-06-L010,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,2,EC-GFRK-08-L010,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,3,EC-GFRK-04-L010,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,3,EC-GFRK-06-L010,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,3,EC-GFRK-08-L010,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,4,EC-GFRK-04-L010,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,4,EC-GFRK-06-L010,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,4,EC-GFRK-08-L010,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,5,EC-GFRK-04-L010,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,5,EC-GFRK-06-L010,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,5,EC-GFRK-08-L010,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,6,EC-GFRK-04-L010,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,6,EC-GFRK-06-L010,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,6,EC-GFRK-08-L010,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,7,EC-GFRK-04-L010,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,7,EC-GFRK-06-L010,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,7,EC-GFRK-08-L010,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,8,EC-GFRK-04-L010,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,8,EC-GFRK-06-L010,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,8,EC-GFRK-08-L010,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,9,EC-GFRK-04-L010,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,9,EC-GFRK-06-L010,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,9,EC-GFRK-08-L010,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,10,EC-GFRK-04-L010,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,10,EC-GFRK-06-L010,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,10,EC-GFRK-08-L010,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,11,EC-GFRK-04-L010,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,11,EC-GFRK-06-L010,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,11,EC-GFRK-08-L010,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,12,EC-GFRK-04-L010,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,12,EC-GFRK-06-L010,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,12,EC-GFRK-08-L010,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,13,EC-GFRK-04-L010,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,13,EC-GFRK-06-L010,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,13,EC-GFRK-08-L010,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,14,EC-GFRK-04-L010,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,14,EC-GFRK-06-L010,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,14,EC-GFRK-08-L010,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,15,EC-GFRK-04-L010,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,15,EC-GFRK-06-L010,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,15,EC-GFRK-08-L010,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,16,EC-GFRK-04-L010,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,16,EC-GFRK-06-L010,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,16,EC-GFRK-08-L010,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,17,EC-GFRK-04-L010,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,17,EC-GFRK-06-L010,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,17,EC-GFRK-08-L010,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,18,EC-GFRK-04-L010,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,18,EC-GFRK-06-L010,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,18,EC-GFRK-08-L010,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,19,EC-GFRK-04-L010,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,19,EC-GFRK-06-L010,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,19,EC-GFRK-08-L010,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,20,EC-GFRK-04-L010,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,20,EC-GFRK-06-L010,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
CV05,20,EC-GFRK-08-L010,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,be4c41ffa2081deec2465279c0b77c44f90b27f3ea7ad89afbbb326c1e65d33c,25dd92dd263486ad0be910bc0f31936c2e5f6a7aa89099c81577496fc832d158,0
