outer_fold,seed_index,q,eta,candidate_id,control_id,fidelity_delta_l2,rbf25_delta_l2,rbf50_delta_l2,residual_target_rows,channel_fit_rows,validation_outcomes_used,channel_source
CV04,12,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.6505232648823734,0.4654280364807052,0.47359639058302855,1024,1024,0,same_cross_fitted_c06_residual
CV04,12,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.6505232648823734,0.4654280364807052,0.47359639058302855,1024,1024,0,same_cross_fitted_c06_residual
CV04,12,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.6922209487660872,0.4280595001991256,0.3562659880840629,1024,1024,0,same_cross_fitted_c06_residual
CV04,12,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.6922209487660872,0.4280595001991256,0.3562659880840629,1024,1024,0,same_cross_fitted_c06_residual
CV04,12,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.6922209487660872,0.4280595001991256,0.3562659880840629,1024,1024,0,same_cross_fitted_c06_residual
CV04,13,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.9941612692220722,0.7933233917028812,0.8306190546294905,1024,1024,0,same_cross_fitted_c06_residual
CV04,13,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.9941612692220722,0.7933233917028812,0.8306190546294905,1024,1024,0,same_cross_fitted_c06_residual
CV04,13,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.9941612692220722,0.7933233917028812,0.8306190546294905,1024,1024,0,same_cross_fitted_c06_residual
CV04,13,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.6522812742136264,0.46493227815660676,0.47091075739224963,1024,1024,0,same_cross_fitted_c06_residual
CV04,13,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.6522812742136264,0.46493227815660676,0.47091075739224963,1024,1024,0,same_cross_fitted_c06_residual
CV04,13,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.6522812742136264,0.46493227815660676,0.47091075739224963,1024,1024,0,same_cross_fitted_c06_residual
CV04,13,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.688901805255374,0.42941258310530395,0.3575953778372544,1024,1024,0,same_cross_fitted_c06_residual
CV04,13,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.688901805255374,0.42941258310530395,0.3575953778372544,1024,1024,0,same_cross_fitted_c06_residual
CV04,13,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.688901805255374,0.42941258310530395,0.3575953778372544,1024,1024,0,same_cross_fitted_c06_residual
CV04,14,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.9941612689256959,0.7923010584646899,0.8287160559442959,1024,1024,0,same_cross_fitted_c06_residual
CV04,14,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.9941612689256959,0.7923010584646899,0.8287160559442959,1024,1024,0,same_cross_fitted_c06_residual
CV04,14,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.9941612689256959,0.7923010584646899,0.8287160559442959,1024,1024,0,same_cross_fitted_c06_residual
CV04,14,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.6527948280709269,0.46575335096605125,0.47424384528801505,1024,1024,0,same_cross_fitted_c06_residual
CV04,14,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.6527948280709269,0.46575335096605125,0.47424384528801505,1024,1024,0,same_cross_fitted_c06_residual
CV04,14,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.6527948280709269,0.46575335096605125,0.47424384528801505,1024,1024,0,same_cross_fitted_c06_residual
CV04,14,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.689204761278941,0.4300709445379609,0.3559668434531579,1024,1024,0,same_cross_fitted_c06_residual
CV04,14,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.689204761278941,0.4300709445379609,0.3559668434531579,1024,1024,0,same_cross_fitted_c06_residual
CV04,14,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.689204761278941,0.4300709445379609,0.3559668434531579,1024,1024,0,same_cross_fitted_c06_residual
CV04,15,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.9941612692227897,0.7933660107083752,0.8308466722865553,1024,1024,0,same_cross_fitted_c06_residual
CV04,15,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.9941612692227897,0.7933660107083752,0.8308466722865553,1024,1024,0,same_cross_fitted_c06_residual
CV04,15,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.9941612692227897,0.7933660107083752,0.8308466722865553,1024,1024,0,same_cross_fitted_c06_residual
CV04,15,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.650999681369526,0.46610229315801527,0.47307522028932436,1024,1024,0,same_cross_fitted_c06_residual
CV04,15,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.650999681369526,0.46610229315801527,0.47307522028932436,1024,1024,0,same_cross_fitted_c06_residual
CV04,15,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.650999681369526,0.46610229315801527,0.47307522028932436,1024,1024,0,same_cross_fitted_c06_residual
CV04,15,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.6869868240756284,0.4288860643217249,0.35826002507511523,1024,1024,0,same_cross_fitted_c06_residual
CV04,15,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.6869868240756284,0.4288860643217249,0.35826002507511523,1024,1024,0,same_cross_fitted_c06_residual
CV04,15,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.6869868240756284,0.4288860643217249,0.35826002507511523,1024,1024,0,same_cross_fitted_c06_residual
CV04,16,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.9941612690700041,0.7934186515169968,0.8308646188178765,1024,1024,0,same_cross_fitted_c06_residual
CV04,16,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.9941612690700041,0.7934186515169968,0.8308646188178765,1024,1024,0,same_cross_fitted_c06_residual
CV04,16,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.9941612690700041,0.7934186515169968,0.8308646188178765,1024,1024,0,same_cross_fitted_c06_residual
CV04,16,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.65204182945687,0.4659907271884319,0.474928692860904,1024,1024,0,same_cross_fitted_c06_residual
CV04,16,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.65204182945687,0.4659907271884319,0.474928692860904,1024,1024,0,same_cross_fitted_c06_residual
CV04,16,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.65204182945687,0.4659907271884319,0.474928692860904,1024,1024,0,same_cross_fitted_c06_residual
CV04,16,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.6868833973971218,0.4280557214082219,0.3567863070139344,1024,1024,0,same_cross_fitted_c06_residual
CV04,16,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.6868833973971218,0.4280557214082219,0.3567863070139344,1024,1024,0,same_cross_fitted_c06_residual
CV04,16,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.6868833973971218,0.4280557214082219,0.3567863070139344,1024,1024,0,same_cross_fitted_c06_residual
CV04,17,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.9941612689308783,0.7932847464903396,0.8307686049204441,1024,1024,0,same_cross_fitted_c06_residual
CV04,17,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.9941612689308783,0.7932847464903396,0.8307686049204441,1024,1024,0,same_cross_fitted_c06_residual
CV04,17,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.9941612689308783,0.7932847464903396,0.8307686049204441,1024,1024,0,same_cross_fitted_c06_residual
CV04,17,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.6514248047956792,0.46582312665347997,0.47232915981132956,1024,1024,0,same_cross_fitted_c06_residual
CV04,17,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.6514248047956792,0.46582312665347997,0.47232915981132956,1024,1024,0,same_cross_fitted_c06_residual
CV04,17,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.6514248047956792,0.46582312665347997,0.47232915981132956,1024,1024,0,same_cross_fitted_c06_residual
CV04,17,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.6836296132308688,0.43013308611354584,0.3583079266171755,1024,1024,0,same_cross_fitted_c06_residual
CV04,17,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.6836296132308688,0.43013308611354584,0.3583079266171755,1024,1024,0,same_cross_fitted_c06_residual
CV04,17,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.6836296132308688,0.43013308611354584,0.3583079266171755,1024,1024,0,same_cross_fitted_c06_residual
CV04,18,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.9941612687720782,0.7907292957015303,0.8267077136902637,1024,1024,0,same_cross_fitted_c06_residual
CV04,18,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.9941612687720782,0.7907292957015303,0.8267077136902637,1024,1024,0,same_cross_fitted_c06_residual
CV04,18,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.9941612687720782,0.7907292957015303,0.8267077136902637,1024,1024,0,same_cross_fitted_c06_residual
CV04,18,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.6502135787154568,0.4635977947467365,0.4678180420320747,1024,1024,0,same_cross_fitted_c06_residual
CV04,18,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.6502135787154568,0.4635977947467365,0.4678180420320747,1024,1024,0,same_cross_fitted_c06_residual
CV04,18,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.6502135787154568,0.4635977947467365,0.4678180420320747,1024,1024,0,same_cross_fitted_c06_residual
CV04,18,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.6854946006205279,0.43015917739867643,0.35906479939008823,1024,1024,0,same_cross_fitted_c06_residual
CV04,18,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.6854946006205279,0.43015917739867643,0.35906479939008823,1024,1024,0,same_cross_fitted_c06_residual
CV04,18,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.6854946006205279,0.43015917739867643,0.35906479939008823,1024,1024,0,same_cross_fitted_c06_residual
CV04,19,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.9941612690209233,0.7892075946280704,0.8261134871627529,1024,1024,0,same_cross_fitted_c06_residual
CV04,19,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.9941612690209233,0.7892075946280704,0.8261134871627529,1024,1024,0,same_cross_fitted_c06_residual
CV04,19,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.9941612690209233,0.7892075946280704,0.8261134871627529,1024,1024,0,same_cross_fitted_c06_residual
CV04,19,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.6525643394229114,0.46446285836091367,0.4698663883207743,1024,1024,0,same_cross_fitted_c06_residual
CV04,19,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.6525643394229114,0.46446285836091367,0.4698663883207743,1024,1024,0,same_cross_fitted_c06_residual
CV04,19,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.6525643394229114,0.46446285836091367,0.4698663883207743,1024,1024,0,same_cross_fitted_c06_residual
CV04,19,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.6926155041890393,0.43031059699632807,0.3618338750680348,1024,1024,0,same_cross_fitted_c06_residual
CV04,19,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.6926155041890393,0.43031059699632807,0.3618338750680348,1024,1024,0,same_cross_fitted_c06_residual
CV04,19,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.6926155041890393,0.43031059699632807,0.3618338750680348,1024,1024,0,same_cross_fitted_c06_residual
CV04,20,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.9941612687474697,0.7931322946262251,0.8300863504379663,1024,1024,0,same_cross_fitted_c06_residual
CV04,20,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.9941612687474697,0.7931322946262251,0.8300863504379663,1024,1024,0,same_cross_fitted_c06_residual
CV04,20,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.9941612687474697,0.7931322946262251,0.8300863504379663,1024,1024,0,same_cross_fitted_c06_residual
CV04,20,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.6521795009915125,0.46499436769228836,0.46893479209831895,1024,1024,0,same_cross_fitted_c06_residual
CV04,20,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.6521795009915125,0.46499436769228836,0.46893479209831895,1024,1024,0,same_cross_fitted_c06_residual
CV04,20,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.6521795009915125,0.46499436769228836,0.46893479209831895,1024,1024,0,same_cross_fitted_c06_residual
CV04,20,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.6804708761310347,0.4298631896162015,0.35564385998723574,1024,1024,0,same_cross_fitted_c06_residual
CV04,20,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.6804708761310347,0.4298631896162015,0.35564385998723574,1024,1024,0,same_cross_fitted_c06_residual
CV04,20,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.6804708761310347,0.4298631896162015,0.35564385998723574,1024,1024,0,same_cross_fitted_c06_residual
CV05,1,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.5581806918518031,0.3436821006774714,0.3196580991507983,1024,1024,0,same_cross_fitted_c06_residual
CV05,1,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.5581806918518031,0.3436821006774714,0.3196580991507983,1024,1024,0,same_cross_fitted_c06_residual
CV05,1,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.5581806918518031,0.3436821006774714,0.3196580991507983,1024,1024,0,same_cross_fitted_c06_residual
CV05,1,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.7640654186850943,0.421358271952236,0.5466696975649589,1024,1024,0,same_cross_fitted_c06_residual
CV05,1,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.7640654186850943,0.421358271952236,0.5466696975649589,1024,1024,0,same_cross_fitted_c06_residual
CV05,1,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.7640654186850943,0.421358271952236,0.5466696975649589,1024,1024,0,same_cross_fitted_c06_residual
CV05,1,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.9521144430749797,0.44546734321111053,0.5190456172865993,1024,1024,0,same_cross_fitted_c06_residual
CV05,1,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.9521144430749797,0.44546734321111053,0.5190456172865993,1024,1024,0,same_cross_fitted_c06_residual
CV05,1,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.9521144430749797,0.44546734321111053,0.5190456172865993,1024,1024,0,same_cross_fitted_c06_residual
CV05,2,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.5581806915167763,0.344062865670832,0.31992590181226865,1024,1024,0,same_cross_fitted_c06_residual
CV05,2,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.5581806915167763,0.344062865670832,0.31992590181226865,1024,1024,0,same_cross_fitted_c06_residual
CV05,2,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.5581806915167763,0.344062865670832,0.31992590181226865,1024,1024,0,same_cross_fitted_c06_residual
CV05,2,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.7644281014887195,0.42143586333176375,0.5475891585623794,1024,1024,0,same_cross_fitted_c06_residual
CV05,2,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.7644281014887195,0.42143586333176375,0.5475891585623794,1024,1024,0,same_cross_fitted_c06_residual
CV05,2,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.7644281014887195,0.42143586333176375,0.5475891585623794,1024,1024,0,same_cross_fitted_c06_residual
CV05,2,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.9530894498951431,0.44880382424468696,0.523680531564317,1024,1024,0,same_cross_fitted_c06_residual
CV05,2,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.9530894498951431,0.44880382424468696,0.523680531564317,1024,1024,0,same_cross_fitted_c06_residual
CV05,2,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.9530894498951431,0.44880382424468696,0.523680531564317,1024,1024,0,same_cross_fitted_c06_residual
CV05,3,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.5581806919065199,0.34350355838340646,0.3200567269696183,1024,1024,0,same_cross_fitted_c06_residual
CV05,3,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.5581806919065199,0.34350355838340646,0.3200567269696183,1024,1024,0,same_cross_fitted_c06_residual
CV05,3,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.5581806919065199,0.34350355838340646,0.3200567269696183,1024,1024,0,same_cross_fitted_c06_residual
CV05,3,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.7637446167975573,0.4211604243446761,0.5469891731691451,1024,1024,0,same_cross_fitted_c06_residual
CV05,3,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.7637446167975573,0.4211604243446761,0.5469891731691451,1024,1024,0,same_cross_fitted_c06_residual
CV05,3,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.7637446167975573,0.4211604243446761,0.5469891731691451,1024,1024,0,same_cross_fitted_c06_residual
CV05,3,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.9481562357778801,0.44546451189253145,0.519483428029794,1024,1024,0,same_cross_fitted_c06_residual
CV05,3,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.9481562357778801,0.44546451189253145,0.519483428029794,1024,1024,0,same_cross_fitted_c06_residual
CV05,3,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.9481562357778801,0.44546451189253145,0.519483428029794,1024,1024,0,same_cross_fitted_c06_residual
CV05,4,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.5581806919564511,0.3437153632266635,0.32007538881813213,1024,1024,0,same_cross_fitted_c06_residual
CV05,4,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.5581806919564511,0.3437153632266635,0.32007538881813213,1024,1024,0,same_cross_fitted_c06_residual
CV05,4,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.5581806919564511,0.3437153632266635,0.32007538881813213,1024,1024,0,same_cross_fitted_c06_residual
CV05,4,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.7631145408414507,0.42138594773083654,0.5467658493143588,1024,1024,0,same_cross_fitted_c06_residual
CV05,4,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.7631145408414507,0.42138594773083654,0.5467658493143588,1024,1024,0,same_cross_fitted_c06_residual
CV05,4,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.7631145408414507,0.42138594773083654,0.5467658493143588,1024,1024,0,same_cross_fitted_c06_residual
CV05,4,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.9446083749671083,0.449726539510063,0.523806926002963,1024,1024,0,same_cross_fitted_c06_residual
CV05,4,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.9446083749671083,0.449726539510063,0.523806926002963,1024,1024,0,same_cross_fitted_c06_residual
CV05,4,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.9446083749671083,0.449726539510063,0.523806926002963,1024,1024,0,same_cross_fitted_c06_residual
CV05,5,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.5581806925414664,0.3444790953295668,0.31995018624612737,1024,1024,0,same_cross_fitted_c06_residual
CV05,5,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.5581806925414664,0.3444790953295668,0.31995018624612737,1024,1024,0,same_cross_fitted_c06_residual
CV05,5,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.5581806925414664,0.3444790953295668,0.31995018624612737,1024,1024,0,same_cross_fitted_c06_residual
CV05,5,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.7648302576148873,0.4217200171243494,0.5471435171710313,1024,1024,0,same_cross_fitted_c06_residual
CV05,5,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.7648302576148873,0.4217200171243494,0.5471435171710313,1024,1024,0,same_cross_fitted_c06_residual
CV05,5,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.7648302576148873,0.4217200171243494,0.5471435171710313,1024,1024,0,same_cross_fitted_c06_residual
CV05,5,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.926329735149024,0.4472743676636209,0.5196962982913627,1024,1024,0,same_cross_fitted_c06_residual
CV05,5,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.926329735149024,0.4472743676636209,0.5196962982913627,1024,1024,0,same_cross_fitted_c06_residual
CV05,5,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.926329735149024,0.4472743676636209,0.5196962982913627,1024,1024,0,same_cross_fitted_c06_residual
CV05,6,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.5581806953036359,0.3434012498300356,0.3195566603689993,1024,1024,0,same_cross_fitted_c06_residual
CV05,6,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.5581806953036359,0.3434012498300356,0.3195566603689993,1024,1024,0,same_cross_fitted_c06_residual
CV05,6,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.5581806953036359,0.3434012498300356,0.3195566603689993,1024,1024,0,same_cross_fitted_c06_residual
CV05,6,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.7626671169888579,0.42136441357885196,0.5462927612132695,1024,1024,0,same_cross_fitted_c06_residual
CV05,6,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.7626671169888579,0.42136441357885196,0.5462927612132695,1024,1024,0,same_cross_fitted_c06_residual
CV05,6,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.7626671169888579,0.42136441357885196,0.5462927612132695,1024,1024,0,same_cross_fitted_c06_residual
CV05,6,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.9450994509968231,0.44600478617945555,0.5198756577909623,1024,1024,0,same_cross_fitted_c06_residual
CV05,6,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.9450994509968231,0.44600478617945555,0.5198756577909623,1024,1024,0,same_cross_fitted_c06_residual
CV05,6,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.9450994509968231,0.44600478617945555,0.5198756577909623,1024,1024,0,same_cross_fitted_c06_residual
CV05,7,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.5581806919169564,0.34399092189464114,0.31947033379924883,1024,1024,0,same_cross_fitted_c06_residual
CV05,7,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.5581806919169564,0.34399092189464114,0.31947033379924883,1024,1024,0,same_cross_fitted_c06_residual
CV05,7,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.5581806919169564,0.34399092189464114,0.31947033379924883,1024,1024,0,same_cross_fitted_c06_residual
CV05,7,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.7640122356625642,0.42215335398808035,0.5476757269119266,1024,1024,0,same_cross_fitted_c06_residual
CV05,7,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.7640122356625642,0.42215335398808035,0.5476757269119266,1024,1024,0,same_cross_fitted_c06_residual
CV05,7,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.7640122356625642,0.42215335398808035,0.5476757269119266,1024,1024,0,same_cross_fitted_c06_residual
CV05,7,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.9382666719632275,0.4462162116484137,0.5202263335606607,1024,1024,0,same_cross_fitted_c06_residual
CV05,7,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.9382666719632275,0.4462162116484137,0.5202263335606607,1024,1024,0,same_cross_fitted_c06_residual
CV05,7,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.9382666719632275,0.4462162116484137,0.5202263335606607,1024,1024,0,same_cross_fitted_c06_residual
CV05,8,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.5581806918853497,0.3446855040222086,0.32040779274387227,1024,1024,0,same_cross_fitted_c06_residual
CV05,8,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.5581806918853497,0.3446855040222086,0.32040779274387227,1024,1024,0,same_cross_fitted_c06_residual
CV05,8,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.5581806918853497,0.3446855040222086,0.32040779274387227,1024,1024,0,same_cross_fitted_c06_residual
CV05,8,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.7632695684136329,0.4223174542581068,0.5484175587736934,1024,1024,0,same_cross_fitted_c06_residual
CV05,8,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.7632695684136329,0.4223174542581068,0.5484175587736934,1024,1024,0,same_cross_fitted_c06_residual
CV05,8,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.7632695684136329,0.4223174542581068,0.5484175587736934,1024,1024,0,same_cross_fitted_c06_residual
CV05,8,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.9438822326062974,0.44589144981708234,0.5199408315252361,1024,1024,0,same_cross_fitted_c06_residual
CV05,8,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.9438822326062974,0.44589144981708234,0.5199408315252361,1024,1024,0,same_cross_fitted_c06_residual
CV05,8,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.9438822326062974,0.44589144981708234,0.5199408315252361,1024,1024,0,same_cross_fitted_c06_residual
CV05,9,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.5581806919653529,0.343675513261227,0.3201715232520728,1024,1024,0,same_cross_fitted_c06_residual
CV05,9,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.5581806919653529,0.343675513261227,0.3201715232520728,1024,1024,0,same_cross_fitted_c06_residual
CV05,9,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.5581806919653529,0.343675513261227,0.3201715232520728,1024,1024,0,same_cross_fitted_c06_residual
CV05,9,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.7642648141996793,0.4208064655991717,0.5467996418398231,1024,1024,0,same_cross_fitted_c06_residual
CV05,9,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.7642648141996793,0.4208064655991717,0.5467996418398231,1024,1024,0,same_cross_fitted_c06_residual
CV05,9,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.7642648141996793,0.4208064655991717,0.5467996418398231,1024,1024,0,same_cross_fitted_c06_residual
CV05,9,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.9331712168166885,0.4456833863818722,0.5203375065473456,1024,1024,0,same_cross_fitted_c06_residual
CV05,9,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.9331712168166885,0.4456833863818722,0.5203375065473456,1024,1024,0,same_cross_fitted_c06_residual
CV05,9,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.9331712168166885,0.4456833863818722,0.5203375065473456,1024,1024,0,same_cross_fitted_c06_residual
CV05,10,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.5581806922974692,0.34336797433313815,0.31974337706471795,1024,1024,0,same_cross_fitted_c06_residual
CV05,10,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.5581806922974692,0.34336797433313815,0.31974337706471795,1024,1024,0,same_cross_fitted_c06_residual
CV05,10,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.5581806922974692,0.34336797433313815,0.31974337706471795,1024,1024,0,same_cross_fitted_c06_residual
CV05,10,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.7661040799691097,0.4214492160072342,0.5454666088039243,1024,1024,0,same_cross_fitted_c06_residual
