model_id,config_id,outer_fold,seed_index,validation_rows,nrmse,mae,mean_regret_m_s,infeasible_selection_rate,brier,auroc,recall,precision,ece,eta
TWO-RBF-04-E075,TWO-RBF-04-E075,CV01,5,6500,0.014811454943172602,0.012161224202377462,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.75
HEFRK-06-E025,HEFRK-06-E025,CV01,5,6500,0.014621828044084606,0.012426038984589494,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.25
TWO-RBF-06-E025,TWO-RBF-06-E025,CV01,5,6500,0.014663732535809104,0.012404303057736054,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.25
HEFRK-06-E050,HEFRK-06-E050,CV01,5,6500,0.014513901355405347,0.012736355241436442,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5
TWO-RBF-06-E050,TWO-RBF-06-E050,CV01,5,6500,0.014687167606715687,0.012361540813597235,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5
HEFRK-06-E075,HEFRK-06-E075,CV01,5,6500,0.014410714149849834,0.013110534810327791,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.75
TWO-RBF-06-E075,TWO-RBF-06-E075,CV01,5,6500,0.014710720305718517,0.012318824324788955,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.75
HEFRK-08-E025,HEFRK-08-E025,CV01,5,6500,0.014540788060033937,0.012603024303246415,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.25
TWO-RBF-08-E025,TWO-RBF-08-E025,CV01,5,6500,0.014626846384363058,0.012649795864053315,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.25
HEFRK-08-E050,HEFRK-08-E050,CV01,5,6500,0.014362598792768869,0.012856331898986228,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5
TWO-RBF-08-E050,TWO-RBF-08-E050,CV01,5,6500,0.01465952797813315,0.012595670202360814,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5
HEFRK-08-E075,HEFRK-08-E075,CV01,5,6500,0.014191091881601968,0.013214036790036774,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.75
TWO-RBF-08-E075,TWO-RBF-08-E075,CV01,5,6500,0.01469238527536923,0.012541738222952285,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.75
C06,C06,CV01,6,6500,0.015176380962966552,0.011451556126719881,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,
HEFRK-04-E025,HEFRK-04-E025,CV01,6,6500,0.014766725744673687,0.012332459689989994,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.25
TWO-RBF-04-E025,TWO-RBF-04-E025,CV01,6,6500,0.014753547869791184,0.012293802303409705,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.25
HEFRK-04-E050,HEFRK-04-E050,CV01,6,6500,0.014694932896446718,0.01259363783146344,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5
TWO-RBF-04-E050,TWO-RBF-04-E050,CV01,6,6500,0.014782428466056612,0.012226858721190862,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5
HEFRK-04-E075,HEFRK-04-E075,CV01,6,6500,0.014625418781039361,0.012866895320467078,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.75
TWO-RBF-04-E075,TWO-RBF-04-E075,CV01,6,6500,0.014811500970516256,0.012161877758839847,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.75
HEFRK-06-E025,HEFRK-06-E025,CV01,6,6500,0.014622013358547133,0.012427514571051894,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.25
TWO-RBF-06-E025,TWO-RBF-06-E025,CV01,6,6500,0.014663568793146774,0.012400997291372153,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.25
HEFRK-06-E050,HEFRK-06-E050,CV01,6,6500,0.01451479358590212,0.012742422948293348,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5
TWO-RBF-06-E050,TWO-RBF-06-E050,CV01,6,6500,0.014686912954988399,0.01235912725093419,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5
HEFRK-06-E075,HEFRK-06-E075,CV01,6,6500,0.014412389450517742,0.01312193862783885,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.75
TWO-RBF-06-E075,TWO-RBF-06-E075,CV01,6,6500,0.014710371418524434,0.0123173296848484,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.75
HEFRK-08-E025,HEFRK-08-E025,CV01,6,6500,0.014543367463684965,0.012600245519656649,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.25
TWO-RBF-08-E025,TWO-RBF-08-E025,CV01,6,6500,0.014626919103549164,0.012650393955036346,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.25
HEFRK-08-E050,HEFRK-08-E050,CV01,6,6500,0.01436767789729821,0.012849505585612769,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5
TWO-RBF-08-E050,TWO-RBF-08-E050,CV01,6,6500,0.014659579272547215,0.012596358231663983,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5
HEFRK-08-E075,HEFRK-08-E075,CV01,6,6500,0.014198597532452228,0.01320512579975908,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.75
TWO-RBF-08-E075,TWO-RBF-08-E075,CV01,6,6500,0.014692416522828497,0.012542640216636298,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.75
