model_id,seed_index,validation_rows,brier,auroc,recall,precision,ece,rmse,nrmse,mae,mean_regret_m_s,infeasible_selection_rate,no_predicted_feasible_rate
PRQK-04-N,8,39000,0.1613198751276886,0.716778986138657,0.1259705643759416,0.3037161218217379,0.13840137208715922,0.07712605669145053,0.03293315481341764,0.07014980969160552,19.68717948717949,0.11948717948717949,0.3243589743589744
PRQK-04-N,9,39000,0.16132454977746652,0.7167697634597301,0.1259705643759416,0.30388593793681856,0.13839952325265145,0.07712346535345907,0.032932048301054534,0.07014871260148173,19.68717948717949,0.11948717948717949,0.3243589743589744
PRQK-04-N,10,39000,0.16136926793229203,0.7167154576399172,0.1259705643759416,0.30380100614868644,0.1384619676201829,0.0771608856171146,0.03294802691306962,0.07017114559778005,19.68717948717949,0.11948717948717949,0.3243589743589744
PRQK-04-N,11,39000,0.16132574566602054,0.716756702131651,0.1259705643759416,0.30380100614868644,0.13841875637168116,0.07711882820122555,0.03293006821729359,0.07014563394974845,19.68717948717949,0.11948717948717949,0.3243589743589744
PRQK-04-N,12,39000,0.16132936753937843,0.7167677029522329,0.1259705643759416,0.30388593793681856,0.13843452739282702,0.07712376385121625,0.03293217576086864,0.070148522604457,19.68717948717949,0.11948717948717949,0.3243589743589744
PRQK-04-N,13,39000,0.16132919216268832,0.7167571867324883,0.1259705643759416,0.30388593793681856,0.13840732466342207,0.07713180945287533,0.03293561126705646,0.07015489912781962,19.68717948717949,0.11948717948717949,0.3243589743589744
PRQK-04-N,14,39000,0.16135024850952173,0.7167131720028972,0.1259705643759416,0.30388593793681856,0.13843559050549015,0.07714761588390566,0.03294236068045188,0.07016527122214643,19.68717948717949,0.11948717948717949,0.3243589743589744
PRQK-04-N,15,39000,0.16131702919874547,0.7167930395629383,0.1259705643759416,0.30380100614868644,0.13840090171243857,0.07711458929637297,0.032928258186861105,0.07014338044334997,19.68717948717949,0.11948717948717949,0.3243589743589744
PRQK-04-N,16,39000,0.1613363468015293,0.7167457928891803,0.1259705643759416,0.30388593793681856,0.13841497101527464,0.07712053852844618,0.03293079853430388,0.07014631352640203,19.68717948717949,0.11948717948717949,0.3243589743589744
PRQK-04-N,17,39000,0.16133202955236453,0.7167495857492768,0.1259705643759416,0.30380100614868644,0.1384121768305085,0.07710788762666045,0.03292539654534047,0.07013785580501959,19.68717948717949,0.11948717948717949,0.3243589743589744
PRQK-04-N,18,39000,0.1613261346858628,0.7167580605402973,0.1259705643759416,0.30380100614868644,0.1384248844135167,0.07712460960058429,0.03293253689945222,0.07014914928667189,19.68717948717949,0.11948717948717949,0.3243589743589744
PRQK-04-N,19,39000,0.16132955103973742,0.7167520812528011,0.1259705643759416,0.30380100614868644,0.13836730689297816,0.07712560212699877,0.032932960712460005,0.07014956884964128,19.68717948717949,0.11948717948717949,0.3243589743589744
PRQK-04-N,20,39000,0.16133043433951694,0.7167442360612934,0.1259705643759416,0.30380100614868644,0.1384240585443635,0.07711632262544499,0.03292899832575994,0.0701434329608973,19.68717948717949,0.11948717948717949,0.3243589743589744
PRQK-06-E,1,39000,0.1890899305408123,0.5397974202133244,0.13072198400741686,0.2832747363134103,0.17219972208902573,0.07237644710008716,0.030905051281540807,0.06420678307561904,19.64618223398423,0.105,0.3367948717948718
PRQK-06-E,2,39000,0.18909402222693955,0.5397139486730406,0.13072198400741686,0.2832747363134103,0.17242168844492436,0.07242608116058474,0.030926245236846017,0.0642320151608984,19.64618223398423,0.105,0.3367948717948718
