model_id,config_id,fold_id,seed_index,validation_rows,brier,auroc,recall,precision,ece,rmse,nrmse,mae,mean_regret_m_s,infeasible_selection_rate,no_predicted_feasible_rate
PRQK-04-N,PRQK-04-N,CV05,12,6500,0.17927832500002555,0.6327810473205633,0.6400625978090767,0.3501712328767123,0.1612742751618844,0.08074197295692524,0.034477166464883725,0.07732286296515305,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,12,6500,0.20522965696440199,0.6517871003201214,0.7284820031298904,0.32506983240223464,0.20577148933067727,0.08571748006549179,0.036601729199073736,0.0799571400666821,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-N,PRQK-04-N,CV05,13,6500,0.17928064622235396,0.632781796528351,0.6400625978090767,0.3501712328767123,0.16127943639041786,0.08074200219077213,0.0344771789478609,0.07732277668378966,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,13,6500,0.2052292980728749,0.6517879993694669,0.7284820031298904,0.32506983240223464,0.205771036750247,0.0857172178641174,0.03660161723796973,0.07995676932761953,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-N,PRQK-04-N,CV05,14,6500,0.17928237220629678,0.6327813470036783,0.6400625978090767,0.3501712328767123,0.16128322307062562,0.08074256412517425,0.0344774188962448,0.07732326951061505,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,14,6500,0.2052297099364687,0.651785002538316,0.7284820031298904,0.32506983240223464,0.2057708212679132,0.08571728123411593,0.0366016442972291,0.07995692724726806,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-N,PRQK-04-N,CV05,15,6500,0.17928168248852622,0.6327817965283509,0.6400625978090767,0.3501712328767123,0.16128180447254592,0.08074245650816458,0.03447737294332316,0.07732323663362306,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,15,6500,0.20522867200610528,0.6517908463590598,0.7284820031298904,0.32506983240223464,0.20577072971361687,0.08571703678448135,0.03660153991619362,0.07995653365100301,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-N,PRQK-04-N,CV05,16,6500,0.17928240020225544,0.6327814968452359,0.6400625978090767,0.3501712328767123,0.16128324230414987,0.08074256209023904,0.0344774180273188,0.07732326915836893,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,16,6500,0.20522948412817432,0.651786650795449,0.7284820031298904,0.32506983240223464,0.20577101076407753,0.0857172119151784,0.036601614697747434,0.07995685426187497,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-N,PRQK-04-N,CV05,17,6500,0.1792813737590544,0.6327810473205633,0.6400625978090767,0.3501712328767123,0.16128101179582185,0.08074239764381966,0.03447734780799708,0.07732312637445689,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,17,6500,0.20522920308688838,0.651789198101927,0.7284820031298904,0.32506983240223464,0.205771191217579,0.08571735665356651,0.03660167650165583,0.07995691238239278,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-N,PRQK-04-N,CV05,18,6500,0.17928421573690495,0.6327695095206329,0.6400625978090767,0.3500213949507916,0.1613156313408466,0.08074452517080588,0.03447825627108481,0.07732355763300569,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,18,6500,0.2052293731057422,0.6517854520629885,0.7284820031298904,0.32506983240223464,0.20577049353593413,0.0857169802480306,0.036601515774888266,0.07995659078693923,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-N,PRQK-04-N,CV05,19,6500,0.17928127070216054,0.6327814968452359,0.6400625978090767,0.3501712328767123,0.16128083486614636,0.0807422619739116,0.0344772898763683,0.07732304970404379,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,19,6500,0.20522965453727388,0.6517862012707764,0.7284820031298904,0.32506983240223464,0.20577113198203079,0.08571735367987254,0.03660167523187584,0.07995699347108719,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-N,PRQK-04-N,CV05,20,6500,0.17928003191296768,0.6327813470036784,0.6400625978090767,0.3501712328767123,0.16127828064712313,0.08074193736386531,0.03447715126649548,0.07732287489725087,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,20,6500,0.2052297277511574,0.6517857517461038,0.7284820031298904,0.32506983240223464,0.20577102397672298,0.08571739144964784,0.036601691359730806,0.07995704564880925,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-E,PRQK-04-E,CV05,1,6500,0.1863332036928239,0.6513479147149803,0.6705790297339593,0.3070584020064493,0.165749471229972,0.07744509662051126,0.03306938622244005,0.07417252565712902,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,1,6500,0.20522947899957675,0.6517860514292187,0.7284820031298904,0.32506983240223464,0.20577072126944318,0.08571723354214468,0.03660162393255417,0.07995687325944678,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-E,PRQK-04-E,CV05,2,6500,0.18633434228710855,0.6513483642396529,0.6705790297339593,0.3070584020064493,0.16575395848327382,0.07744433452460127,0.03306906080423947,0.07417184506098667,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,2,6500,0.20522970464580195,0.6517860514292186,0.7284820031298904,0.32506983240223464,0.2057712777835038,0.08571744200060175,0.03660171294520351,0.0799571139334131,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-E,PRQK-04-E,CV05,3,6500,0.1863320695655961,0.6513471655071927,0.6705790297339593,0.3070584020064493,0.16577985440521617,0.07744419953918438,0.033069003164891336,0.07417185646260237,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,3,6500,0.20522943269597793,0.6517862012707764,0.7284820031298904,0.32506983240223464,0.20577061139346475,0.08571698914101233,0.03660151957222936,0.07995655050353022,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-E,PRQK-04-E,CV05,4,6500,0.18633524833728993,0.6513587033071231,0.6705790297339593,0.3070584020064493,0.1657345024213429,0.07743753783308052,0.03306615858800187,0.07416719178225105,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,4,6500,0.205228583150464,0.6517899473097146,0.7284820031298904,0.32506983240223464,0.2057698065367506,0.08571647296785068,0.036601299164090106,0.07995590146586665,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-E,PRQK-04-E,CV05,5,6500,0.18633432630854346,0.6513429699435818,0.6705790297339593,0.3070584020064493,0.16575131407475135,0.07744482874049416,0.03306927183653141,0.07417231085949463,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,5,6500,0.20522889986692375,0.6517909962006174,0.7284820031298904,0.32506983240223464,0.20577088821745035,0.08571710884922681,0.03660157068814698,0.07995657444975121,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-E,PRQK-04-E,CV05,6,6500,0.1863322882719448,0.6513498626552284,0.6705790297339593,0.3070584020064493,0.16574788860752107,0.0774454655203857,0.03306954374425818,0.0741728565888434,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,6,6500,0.20522920558026608,0.651787250161679,0.7284820031298904,0.32506983240223464,0.20577045626782545,0.08571689995210609,0.03660148148818639,0.0799564027892162,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-E,PRQK-04-E,CV05,7,6500,0.1863329100380828,0.6513443185175994,0.6705790297339593,0.3070584020064493,0.16574916983132787,0.07744438878890811,0.03306908397532969,0.07417204337849381,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,7,6500,0.20522948840153504,0.6517866507954488,0.7284820031298904,0.32506983240223464,0.20577082718192066,0.08571728028061422,0.036601643890079805,0.07995691256624486,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-E,PRQK-04-E,CV05,8,6500,0.18633364067343158,0.6513471655071927,0.6705790297339593,0.3070584020064493,0.165750463475842,0.07744403076231317,0.03306893109644823,0.07417164032838275,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,8,6500,0.2052293349636225,0.6517865009538915,0.7284820031298904,0.32506983240223464,0.20577061881437922,0.08571705331266044,0.036601546973796514,0.0799566167228007,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-E,PRQK-04-E,CV05,9,6500,0.1863329385241123,0.6513513610708037,0.6705790297339593,0.3070584020064493,0.1657500902184218,0.07744539574326684,0.03306951394913114,0.07417280081293155,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,9,6500,0.20522917479530406,0.6517874000032366,0.7284820031298904,0.32506983240223464,0.20577061145833225,0.08571728403093623,0.03660164549148328,0.07995689636168372,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-E,PRQK-04-E,CV05,10,6500,0.18633460900443255,0.6513479147149803,0.6705790297339593,0.3070584020064493,0.16575389692160808,0.07744484488812431,0.03306927873163828,0.07417231105526907,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,10,6500,0.20522960003680335,0.6517862012707762,0.7284820031298904,0.32506983240223464,0.20577110681886068,0.08571719676081166,0.036601608226768265,0.07995682455130738,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-E,PRQK-04-E,CV05,11,6500,0.18633331753412075,0.6513444683591569,0.6705790297339593,0.3070584020064493,0.16575174086109637,0.07744486044437178,0.03306928537422223,0.07417232477905487,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,11,6500,0.20522945987717364,0.6517863511123339,0.7284820031298904,0.32506983240223464,0.20577093615951347,0.08571723708513349,0.03660162544542549,0.07995684583815622,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-E,PRQK-04-E,CV05,12,6500,0.18633382571192522,0.6513518105954763,0.6705790297339593,0.3070584020064493,0.16575840051605478,0.07744263694816803,0.03306833593186972,0.07417063526055355,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,12,6500,0.20522952159922125,0.6517879993694667,0.7284820031298904,0.32506983240223464,0.2057710483773489,0.08571716875191923,0.03660159626685186,0.07995664308144755,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-E,PRQK-04-E,CV05,13,6500,0.18633294117387347,0.6513476150318653,0.6705790297339593,0.3070584020064493,0.1657487112150744,0.07744521609421832,0.033069437238222,0.07417263077404321,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,13,6500,0.2052290434119068,0.651789497785042,0.7284820031298904,0.32506983240223464,0.20577053376778673,0.08571692649713618,0.03660149282302734,0.07995642024579647,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-E,PRQK-04-E,CV05,14,6500,0.18633425485602845,0.651348663922768,0.6705790297339593,0.3070584020064493,0.16575350169020278,0.0774448557184764,0.03306928335624477,0.07417229482093096,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,14,6500,0.2052289151729443,0.6517885987356968,0.7284820031298904,0.32506983240223464,0.20577048299796372,0.08571718603577805,0.03660160364713322,0.07995680594154915,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-E,PRQK-04-E,CV05,15,6500,0.186335605919488,0.6513420708942365,0.6705790297339593,0.3070584020064493,0.16575622109953098,0.07744462681852522,0.03306918561499036,0.07417216689908981,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,15,6500,0.20522972658108066,0.6517865009538913,0.7284820031298904,0.32506983240223464,0.2057714181390498,0.0857173741160913,0.03660168395822832,0.07995700377530603,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-E,PRQK-04-E,CV05,16,6500,0.18633401963576413,0.6513465661409624,0.6705790297339593,0.3070584020064493,0.1657520003864386,0.07744497963577729,0.033069336269460216,0.0741723430716813,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,16,6500,0.20522969518298254,0.6517857517461036,0.7284820031298904,0.32506983240223464,0.20577100420364489,0.08571725739907288,0.03660163411956416,0.07995690790120422,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-E,PRQK-04-E,CV05,17,6500,0.18633464237699404,0.6513420708942363,0.6705790297339593,0.3070584020064493,0.16575223812262296,0.077445421357024,0.03306952488631457,0.07417277749030303,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,17,6500,0.20522947435308925,0.6517859015876613,0.7284820031298904,0.32506983240223464,0.20577063925802042,0.08571723762109136,0.03660162567428179,0.07995688481059243,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-E,PRQK-04-E,CV05,18,6500,0.18633468211295265,0.6513443185175996,0.6705790297339593,0.3070584020064493,0.16575328545334403,0.07744402736653554,0.033068929646436714,0.07417162806781624,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,18,6500,0.20522960569546436,0.6517860514292189,0.7284820031298904,0.32506983240223464,0.20577101785932228,0.08571724746251122,0.036601629876609997,0.07995689758652443,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-E,PRQK-04-E,CV05,19,6500,0.186333946542486,0.6513534588526092,0.6705790297339593,0.3070584020064493,0.16578835057996336,0.07744575914376195,0.03306966912269087,0.07417305795844317,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,19,6500,0.20522940870347006,0.6517865009538913,0.7284820031298904,0.32506983240223464,0.20577069285038102,0.08571714513782938,0.03660158618353488,0.07995674181101732,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-04-E,PRQK-04-E,CV05,20,6500,0.18633448049545576,0.6513494131305557,0.6705790297339593,0.3070584020064493,0.1657532724268938,0.07744456447974887,0.03306915899606725,0.07417206537994214,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q4,A02-R-q4,CV05,20,6500,0.20522982981558557,0.6517856019045463,0.7284820031298904,0.32506983240223464,0.2057712487636757,0.0857173947289635,0.03660169276001257,0.07995706279500783,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-N,PRQK-06-N,CV05,1,6500,0.1644515707074231,0.6682867535867574,0.4647887323943662,0.30383631713554987,0.12306852398636065,0.07747884912382312,0.0330837986851614,0.07211457304600818,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,1,6500,0.180339539448579,0.6620881080345642,0.6197183098591549,0.34196891191709844,0.14231012204510318,0.0874525852891864,0.037342626522245695,0.08046654348301659,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-N,PRQK-06-N,CV05,2,6500,0.16445255458585595,0.6682916983581562,0.4647887323943662,0.30383631713554987,0.12300485313046433,0.0774855001979858,0.03308663872216667,0.07212024763069891,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,2,6500,0.18033938774923242,0.6620909550241575,0.6197183098591549,0.34196891191709844,0.14231158969566587,0.08745315196097854,0.03734286849351532,0.08046654075959189,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-N,PRQK-06-N,CV05,3,6500,0.16440102754929006,0.6683467651305508,0.4624413145539906,0.3029215786776012,0.12334805491204491,0.07747218297145077,0.03308095220969634,0.07211040095956897,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,3,6500,0.1803390917128306,0.6620897562916972,0.6197183098591549,0.34196891191709844,0.14230742378726524,0.08745208998866254,0.03734241502681171,0.08046601344185064,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-N,PRQK-06-N,CV05,4,6500,0.16442718840170498,0.6682981415451301,0.4647887323943662,0.30383631713554987,0.12299934546591226,0.07747620729077014,0.033082670611191876,0.07211191067330364,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,4,6500,0.18033894963993827,0.6620899061332547,0.6197183098591549,0.34196891191709844,0.14231022100248072,0.08745208565536895,0.03734241317647689,0.08046576790351531,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-N,PRQK-06-N,CV05,5,6500,0.16443601748877829,0.6682789618257655,0.46400625978090765,0.30348004094165815,0.1231379653598939,0.07747497899871267,0.03308214612525003,0.07211158892848082,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,5,6500,0.18033821137688713,0.6620885575592369,0.6197183098591549,0.34211663066954645,0.14230788194437285,0.08745187769622892,0.03734232437703805,0.08046557008621467,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-N,PRQK-06-N,CV05,6,6500,0.16445548809235475,0.6682878024776602,0.4647887323943662,0.30383631713554987,0.12307318358731395,0.0774901552004888,0.03308862642806873,0.0721233144018098,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,6,6500,0.18033901869782634,0.6620884077176794,0.6197183098591549,0.34211663066954645,0.14230822102914614,0.08745148857642646,0.037342158221224504,0.08046513959687306,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-N,PRQK-06-N,CV05,7,6500,0.16444704864732004,0.6683539575253128,0.4647887323943662,0.30383631713554987,0.12317234445197744,0.07748100019432169,0.03308471720142921,0.0721174560003502,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,7,6500,0.18034014108193339,0.6620885575592368,0.6197183098591549,0.34196891191709844,0.14231148220427242,0.08745311650692938,0.03734285335448528,0.08046713083410227,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-N,PRQK-06-N,CV05,8,6500,0.16443127027996599,0.6683650458005704,0.4647887323943662,0.30383631713554987,0.12302083054459897,0.0774700978912637,0.0330800618715727,0.07210813977004239,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,8,6500,0.18033897054872602,0.662089156925467,0.6197183098591549,0.34196891191709844,0.14230893240120276,0.08745341768899181,0.037342981960509156,0.08046746865518074,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-N,PRQK-06-N,CV05,9,6500,0.16445013418914903,0.6683559803863395,0.4647887323943662,0.30383631713554987,0.12300822697546983,0.07747418604953918,0.03308180753257448,0.07211145551572172,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,9,6500,0.18033789429551356,0.66209140454883,0.6197183098591549,0.34211663066954645,0.1423082024870182,0.08745277701874304,0.03734270839158327,0.08046597153004499,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-N,PRQK-06-N,CV05,10,6500,0.1644488686534215,0.6682867535867573,0.4647887323943662,0.30383631713554987,0.12300215364033737,0.07748114657792345,0.033084779707850856,0.07211706949048428,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,10,6500,0.1803395006810649,0.6620890070839095,0.6197183098591549,0.34211663066954645,0.14230927772260002,0.08745219472910251,0.03734245975142584,0.08046618064569545,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-N,PRQK-06-N,CV05,11,6500,0.16445189534112367,0.6682858545374122,0.4647887323943662,0.30383631713554987,0.12300619236763999,0.07747782034886119,0.033083359393869416,0.072112681569899,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,11,6500,0.18033903077896662,0.6620888572423519,0.6197183098591549,0.34196891191709844,0.1423092763709859,0.0874515871999338,0.03734220033388234,0.08046563789678203,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-N,PRQK-06-N,CV05,12,6500,0.16445268792430834,0.6682878024776601,0.4647887323943662,0.30383631713554987,0.12301128596484852,0.07748194380519377,0.03308512012729198,0.07211686830542836,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,12,6500,0.18033880565522856,0.6620879581930068,0.6197183098591549,0.34211663066954645,0.1423101516317117,0.08745247063973151,0.03734257756643997,0.08046601960606642,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-N,PRQK-06-N,CV05,13,6500,0.1644488399158876,0.668289450734793,0.4647887323943662,0.30383631713554987,0.12306340815845904,0.07747484825768766,0.033082090298275316,0.07211117641137157,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,13,6500,0.18033816423151475,0.6620864597774313,0.6197183098591549,0.34211663066954645,0.14230956312931298,0.08745201656283891,0.03734238367367218,0.08046536733034444,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-N,PRQK-06-N,CV05,14,6500,0.16442795153394324,0.6683585276928177,0.46400625978090765,0.30348004094165815,0.12317441082819713,0.07747287144650673,0.03308124619147858,0.07211084525698881,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,14,6500,0.1803399521132155,0.6620887074007943,0.6197183098591549,0.34196891191709844,0.1423115660322149,0.0874521996029183,0.03734246183256595,0.08046637609438004,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-N,PRQK-06-N,CV05,15,6500,0.16440976517296166,0.6682940958230766,0.4624413145539906,0.30276639344262296,0.12339217007089073,0.07747438713870496,0.033081893398505036,0.07211099638300172,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,15,6500,0.18033750671831636,0.6620894566085822,0.6197183098591549,0.34211663066954645,0.14230776749250268,0.08745299091928872,0.03734279972802763,0.08046681228206129,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-N,PRQK-06-N,CV05,16,6500,0.16443661062235676,0.668361674365526,0.4647887323943662,0.30383631713554987,0.12304312861278857,0.07747689098406021,0.03308296255113971,0.07211443262339357,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,16,6500,0.18033938248595446,0.6620890070839095,0.6205007824726134,0.3424006908462867,0.1423113362096856,0.08745242622936072,0.037342558603022435,0.08046595566487656,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-N,PRQK-06-N,CV05,17,6500,0.16440847459675653,0.6683610000785171,0.46322378716744916,0.30312339989759346,0.12323852765114404,0.07747495110654509,0.03308213421517564,0.07211078689695058,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,17,6500,0.18033917280590273,0.6620882578761218,0.6197183098591549,0.34211663066954645,0.14231053476833982,0.08745282572509942,0.03734272918940496,0.08046649114584868,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-N,PRQK-06-N,CV05,18,6500,0.16440988155054748,0.6683388235280016,0.4624413145539906,0.30276639344262296,0.1233827386038384,0.07747494545304062,0.03308213180110514,0.072111310847256,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,18,6500,0.18033937113497428,0.6620873588267765,0.6197183098591549,0.34211663066954645,0.14230944766507891,0.08745247908796842,0.03734258117387313,0.08046621878763167,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-N,PRQK-06-N,CV05,19,6500,0.16445156398573474,0.668281359290686,0.4647887323943662,0.30383631713554987,0.12300761108875402,0.07748271609608473,0.03308544989879287,0.07211840525638764,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,19,6500,0.1803393756195065,0.6620881080345642,0.6197183098591549,0.34211663066954645,0.1423108921654055,0.08745050593551487,0.03734173862936858,0.08046394905008644,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-N,PRQK-06-N,CV05,20,6500,0.1644372312715899,0.6682839065971642,0.4647887323943662,0.30383631713554987,0.12304453401220339,0.07747792230905903,0.033083402931308306,0.07211408286142713,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,20,6500,0.1803376441646701,0.6620903556579274,0.6197183098591549,0.34211663066954645,0.14230830475058842,0.08745248546704207,0.03734258389776476,0.08046608613330948,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-E,PRQK-06-E,CV05,1,6500,0.1634203508668945,0.7052008206522424,0.6048513302034428,0.34663677130044845,0.11844126236340045,0.07722640175929003,0.03297600258491906,0.0739426120610265,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,1,6500,0.18033815058879366,0.6620861600943163,0.6205007824726134,0.3424006908462867,0.14230734320189065,0.08745279184302264,0.037342714721613816,0.08046605967210364,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-E,PRQK-06-E,CV05,2,6500,0.16341948124271538,0.7052301895975196,0.6048513302034428,0.3464813984760197,0.11843387389721394,0.0772139166924228,0.032970671408172406,0.07393353284840525,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,2,6500,0.18033777726435196,0.6620881080345642,0.6197183098591549,0.34211663066954645,0.14230640039711584,0.08745292983182898,0.03734277364342205,0.0804664748578637,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-E,PRQK-06-E,CV05,3,6500,0.16342409150715642,0.7051435062564845,0.6048513302034428,0.3464813984760197,0.11841435123816951,0.07721261595917595,0.032970115989534046,0.07393111029306895,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,3,6500,0.18033861057282435,0.6620897562916972,0.6197183098591549,0.34211663066954645,0.14230709181389203,0.08745293760359504,0.037342776961999266,0.08046650181782262,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-E,PRQK-06-E,CV05,4,6500,0.16342636823873918,0.7051359392578288,0.6048513302034428,0.3464813984760197,0.11843451134453156,0.07720798804041991,0.032968139848507334,0.07392587275837051,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,4,6500,0.1803394444314743,0.6620882578761218,0.6197183098591549,0.34211663066954645,0.14231036814371475,0.08745308931236127,0.03734284174228882,0.08046674933969877,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-E,PRQK-06-E,CV05,5,6500,0.1634331028661125,0.7051402097422186,0.6048513302034428,0.3464813984760197,0.11846641119264778,0.07721227029981044,0.03296996839151225,0.0739296952848729,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,5,6500,0.18033813627000364,0.6620902058163698,0.6197183098591549,0.34211663066954645,0.1423061897905321,0.08745303773214712,0.037342819717317614,0.08046712138871212,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-E,PRQK-06-E,CV05,6,6500,0.1634285074682524,0.705158865016132,0.6048513302034428,0.3464813984760197,0.11844972868159373,0.07720668771741744,0.03296758460504508,0.07392537044463528,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,6,6500,0.18033858204439426,0.6620944013799809,0.6197183098591549,0.34196891191709844,0.1423093284164329,0.0874516703918056,0.03734223585716604,0.08046576331464478,18.907692307692308,0.4053846153846154,0.14615384615384616
PRQK-06-E,PRQK-06-E,CV05,7,6500,0.1634283219993069,0.7051138376280921,0.6048513302034428,0.3464813984760197,0.11843371304350445,0.07721566170937384,0.03297141653784539,0.07393352738459529,18.907692307692308,0.4053846153846154,0.14615384615384616
A02-R-q6,A02-R-q6,CV05,7,6500,0.1803392273731674,0.6620864597774314,0.6197183098591549,0.34211663066954645,0.14230934448017862,0.0874518751017721,0.037342323269193935,0.0804655774386612,18.907692307692308,0.4053846153846154,0.14615384615384616
